Delivery Start (CET);Delivery End (CET);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR)
21.06.2025 07:45:00;21.06.2025 08:00:00;333;586;140;0;-27.44;-27.44;0.53
21.06.2025 08:00:00;21.06.2025 08:15:00;372;599;128;0;-12;-12;-0.01
21.06.2025 08:15:00;21.06.2025 08:30:00;372;600;25;0;-1;-1;-0.01
21.06.2025 08:30:00;21.06.2025 08:45:00;372;600;28;0;-1;-1;-0.01
21.06.2025 08:45:00;21.06.2025 09:00:00;370;594;132;0;-28;-28;-0.01
21.06.2025 09:00:00;21.06.2025 09:15:00;373;582;0;0;-2;-2;-2
21.06.2025 09:15:00;21.06.2025 09:30:00;373;581;0;0;-3;-3;-2
21.06.2025 09:30:00;21.06.2025 09:45:00;373;579;0;0;-2;-2;-2
21.06.2025 09:45:00;21.06.2025 10:00:00;363;576;2;0;-3;-3;-2
21.06.2025 10:00:00;21.06.2025 10:15:00;322;588;27;0;-3.7;-3.7;-2.7
21.06.2025 10:15:00;21.06.2025 10:30:00;322;586;86;0;-10;-10;-2.7
21.06.2025 10:30:00;21.06.2025 10:45:00;322;582;0;0;-2.7;10;10
21.06.2025 10:45:00;21.06.2025 11:00:00;313;578;0;0;-2.7;4.12;4.12
21.06.2025 11:00:00;21.06.2025 11:15:00;353;578;0;0;-2.11;35;35
21.06.2025 11:15:00;21.06.2025 11:30:00;353;576;0;0;-2.11;-2.11;-2.11
21.06.2025 11:30:00;21.06.2025 11:45:00;353;573;87;0;-12;-12;-2.11
21.06.2025 11:45:00;21.06.2025 12:00:00;349;572;96;0;-13.41;-13.41;-2.11
21.06.2025 12:00:00;21.06.2025 12:15:00;312;582;141;0;-60;-60;-14.15
21.06.2025 12:15:00;21.06.2025 12:30:00;356;580;157;0;-46.94;-46.94;-14.15
21.06.2025 12:30:00;21.06.2025 12:45:00;353;577;154;0;-46.76;-46.76;-14.15
21.06.2025 12:45:00;21.06.2025 13:00:00;348;576;149;0;-46.76;-46.76;-14.15
21.06.2025 13:00:00;21.06.2025 13:15:00;345;549;153;0;-35.49;-35.49;-24.09
21.06.2025 13:15:00;21.06.2025 13:30:00;342;548;280;0;-100.56;-100.56;-24.09
21.06.2025 13:30:00;21.06.2025 13:45:00;340;547;44;0;-25.09;-25.09;-24.09
21.06.2025 13:45:00;21.06.2025 14:00:00;333;545;162;0;-50;-50;-24.09
21.06.2025 14:00:00;21.06.2025 14:15:00;314;535;32;0;-25.42;-25.42;-25.22
21.06.2025 14:15:00;21.06.2025 14:30:00;313;532;138;0;-35.3;-35.3;-25.22
21.06.2025 14:30:00;21.06.2025 14:45:00;311;530;95;0;-26.81;-26.81;-25.22
21.06.2025 14:45:00;21.06.2025 15:00:00;309;527;112;0;-28;-28;-25.22
21.06.2025 15:00:00;21.06.2025 15:15:00;307;516;87;0;-12.07;-12.07;-4.42
21.06.2025 15:15:00;21.06.2025 15:30:00;306;512;0;0;-4.42;3.85;3.85
21.06.2025 15:30:00;21.06.2025 15:45:00;305;508;89;0;-24.14;-24.14;-4.42
21.06.2025 15:45:00;21.06.2025 16:00:00;324;538;65;0;-7;-7;-4.42
21.06.2025 16:00:00;21.06.2025 16:15:00;312;490;87;0;-13.4;-13.4;0
21.06.2025 16:15:00;21.06.2025 16:30:00;310;489;0;0;0;4.21;4.21
21.06.2025 16:30:00;21.06.2025 16:45:00;309;487;0;0;-0.16;-0.16;0
21.06.2025 16:45:00;21.06.2025 17:00:00;320;485;0;0;-0.16;-0.16;0
21.06.2025 17:00:00;21.06.2025 17:15:00;370;506;0;0;1.31;1.31;3.15
21.06.2025 17:15:00;21.06.2025 17:30:00;369;502;0;5;3.15;25;25
21.06.2025 17:30:00;21.06.2025 17:45:00;368;499;70;0;-3.35;-3.35;3.15
21.06.2025 17:45:00;21.06.2025 18:00:00;359;429;61;0;-1.98;-1.98;3.15
21.06.2025 18:00:00;21.06.2025 18:15:00;449;426;7;0;-1;-1;4.44
21.06.2025 18:15:00;21.06.2025 18:30:00;416;426;0;15;4.44;43.29;43.29
21.06.2025 18:30:00;21.06.2025 18:45:00;402;426;30;0;-1;-1;4.44
21.06.2025 18:45:00;21.06.2025 19:00:00;397;398;0;14;4.44;26;26
21.06.2025 19:00:00;21.06.2025 19:15:00;558;255;0;15;5.81;40.22;40.22
21.06.2025 19:15:00;21.06.2025 19:30:00;552;255;0;18;5.81;5.81;54.01
21.06.2025 19:30:00;21.06.2025 19:45:00;551;255;0;15;5.81;43.29;43.29
21.06.2025 19:45:00;21.06.2025 20:00:00;523;255;0;22;5.81;5.81;55
21.06.2025 20:00:00;21.06.2025 20:15:00;509;293;0;32;5.52;29.61;29.61
21.06.2025 20:15:00;21.06.2025 20:30:00;509;293;0;35;5.52;45.26;45.26
21.06.2025 20:30:00;21.06.2025 20:45:00;511;293;0;33;5.52;40.23;40.23
21.06.2025 20:45:00;21.06.2025 21:00:00;510;292;0;36;5.52;5.52;54.02
21.06.2025 21:00:00;21.06.2025 21:15:00;507;291;0;45;5.65;68.24;68.24
21.06.2025 21:15:00;21.06.2025 21:30:00;511;291;0;35;5.65;55.39;55.39
21.06.2025 21:30:00;21.06.2025 21:45:00;522;291;0;44;5.65;60;60
21.06.2025 21:45:00;21.06.2025 22:00:00;507;284;0;45;5.65;68.23;68.23
21.06.2025 22:00:00;21.06.2025 22:15:00;511;294;0;45;7.13;72;72
21.06.2025 22:15:00;21.06.2025 22:30:00;512;294;0;45;7.13;72;72
21.06.2025 22:30:00;21.06.2025 22:45:00;512;294;0;40;7.13;58.39;58.39
21.06.2025 22:45:00;21.06.2025 23:00:00;510;275;0;35;7.13;47.09;47.09
21.06.2025 23:00:00;21.06.2025 23:15:00;507;277;0;36;5.96;5.96;51.44
21.06.2025 23:15:00;21.06.2025 23:30:00;514;277;0;45;5.96;178.16;178.16
21.06.2025 23:30:00;21.06.2025 23:45:00;542;277;7;0;-0.16;-0.16;5.96
21.06.2025 23:45:00;22.06.2025 00:00:00;460;237;114;0;-20;-20;5.96
22.06.2025 00:00:00;22.06.2025 00:15:00;401;426;0;48;3.79;20;20
22.06.2025 00:15:00;22.06.2025 00:30:00;353;434;0;69;3.79;20;20
22.06.2025 00:30:00;22.06.2025 00:45:00;354;437;0;43;3.79;20;20
22.06.2025 00:45:00;22.06.2025 01:00:00;351;403;0;98;3.79;25;25
22.06.2025 01:00:00;22.06.2025 01:15:00;383;412;0;98;4.06;20.5;20.5
22.06.2025 01:15:00;22.06.2025 01:30:00;387;411;0;0;4.06;15;15
22.06.2025 01:30:00;22.06.2025 01:45:00;389;411;0;0;4.06;10;10
22.06.2025 01:45:00;22.06.2025 02:00:00;310;400;0;98;4.06;25;25
22.06.2025 02:00:00;22.06.2025 02:15:00;310;480;0;51;4.31;20;20
22.06.2025 02:15:00;22.06.2025 02:30:00;311;480;0;98;4.31;29.32;29.32
22.06.2025 02:30:00;22.06.2025 02:45:00;312;480;0;98;4.31;24;24
22.06.2025 02:45:00;22.06.2025 03:00:00;308;479;0;91;4.31;20;20
22.06.2025 03:00:00;22.06.2025 03:15:00;305;481;0;98;4.99;25;25
22.06.2025 03:15:00;22.06.2025 03:30:00;304;481;0;98;4.99;25;25
22.06.2025 03:30:00;22.06.2025 03:45:00;295;480;0;81;4.99;20;20
22.06.2025 03:45:00;22.06.2025 04:00:00;272;480;0;98;4.99;36.32;36.32
22.06.2025 04:00:00;22.06.2025 04:15:00;260;480;0;0;4.04;36.32;36.32
22.06.2025 04:15:00;22.06.2025 04:30:00;258;480;0;98;4.04;38;38
22.06.2025 04:30:00;22.06.2025 04:45:00;258;479;0;0;4.04;5.03;5.03
22.06.2025 04:45:00;22.06.2025 05:00:00;246;479;0;5;4.04;34;34
22.06.2025 05:00:00;22.06.2025 05:15:00;246;481;12;0;1.97;1.97;4.97
22.06.2025 05:15:00;22.06.2025 05:30:00;294;481;0;0;4.97;12;12
22.06.2025 05:30:00;22.06.2025 05:45:00;244;480;0;0;4.97;10;10
22.06.2025 05:45:00;22.06.2025 06:00:00;234;480;0;0;4.97;15;15
22.06.2025 06:00:00;22.06.2025 06:15:00;329;390;0;29;5.52;41;41
22.06.2025 06:15:00;22.06.2025 06:30:00;329;389;0;31;5.52;5.52;48.53
22.06.2025 06:30:00;22.06.2025 06:45:00;378;389;0;31;5.52;5.52;50
22.06.2025 06:45:00;22.06.2025 07:00:00;326;389;0;29;5.52;5.52;45
22.06.2025 07:00:00;22.06.2025 07:15:00;292;390;0;5;6.64;6.64;17
22.06.2025 07:15:00;22.06.2025 07:30:00;292;390;0;0;6.64;6.64;10.6
22.06.2025 07:30:00;22.06.2025 07:45:00;292;390;12;0;1.31;1.31;6.64
22.06.2025 07:45:00;22.06.2025 08:00:00;292;390;12;0;2.5;2.5;6.64
22.06.2025 08:00:00;22.06.2025 08:15:00;276;389;12;0;-0.03;-0.03;3.36
22.06.2025 08:15:00;22.06.2025 08:30:00;276;389;102;0;-50;-50;3.36
22.06.2025 08:30:00;22.06.2025 08:45:00;196;389;115;0;-50;-50;3.36
22.06.2025 08:45:00;22.06.2025 09:00:00;276;389;55;0;-13.41;-13.41;3.36
22.06.2025 09:00:00;22.06.2025 09:15:00;279;389;82;0;-33;-33;-0.08
22.06.2025 09:15:00;22.06.2025 09:30:00;279;389;82;0;-50;-50;-0.08
22.06.2025 09:30:00;22.06.2025 09:45:00;279;389;82;0;-50;-50;-0.08
22.06.2025 09:45:00;22.06.2025 10:00:00;279;389;118;0;-52.63;-52.63;-0.08
22.06.2025 10:00:00;22.06.2025 10:15:00;281;390;82;0;-22.22;-22.22;-3.61
22.06.2025 10:15:00;22.06.2025 10:30:00;281;390;104;0;-50;-50;-3.61
22.06.2025 10:30:00;22.06.2025 10:45:00;281;395;104;0;-35.94;-35.94;-3.61
22.06.2025 10:45:00;22.06.2025 11:00:00;281;399;119;0;-50;-50;-3.61
22.06.2025 11:00:00;22.06.2025 11:15:00;284;389;108;0;-33.52;-33.52;-5.88
22.06.2025 11:15:00;22.06.2025 11:30:00;284;389;108;0;-33.48;-33.48;-5.88
22.06.2025 11:30:00;22.06.2025 11:45:00;284;394;123;0;-53.62;-53.62;-5.88
22.06.2025 11:45:00;22.06.2025 12:00:00;284;400;203;0;-67.05;-67.05;-5.88
22.06.2025 12:00:00;22.06.2025 12:15:00;287;390;88;0;-26.82;-26.82;-5.97
22.06.2025 12:15:00;22.06.2025 12:30:00;287;395;88;0;-25;-25;-5.97
22.06.2025 12:30:00;22.06.2025 12:45:00;287;401;88;0;-27.43;-27.43;-5.97
22.06.2025 12:45:00;22.06.2025 13:00:00;287;402;110;0;-33.48;-33.48;-5.97
22.06.2025 13:00:00;22.06.2025 13:15:00;291;394;115;0;-33.48;-33.48;-5.63
22.06.2025 13:15:00;22.06.2025 13:30:00;291;400;93;0;-22.22;-22.22;-5.63
22.06.2025 13:30:00;22.06.2025 13:45:00;311;407;135;0;-33.48;-33.48;-5.63
22.06.2025 13:45:00;22.06.2025 14:00:00;306;409;130;0;-34;-34;-5.63
22.06.2025 14:00:00;22.06.2025 14:15:00;308;407;261;0;-67.9;-67.9;-9.25
22.06.2025 14:15:00;22.06.2025 14:30:00;310;410;289;0;-102.69;-102.69;-9.25
22.06.2025 14:30:00;22.06.2025 14:45:00;312;412;273;0;-67.9;-67.9;-9.25
22.06.2025 14:45:00;22.06.2025 15:00:00;314;415;192;0;-60.68;-60.68;-9.25
22.06.2025 15:00:00;22.06.2025 15:15:00;323;412;119;0;-25.3;-25.3;-6.62
22.06.2025 15:15:00;22.06.2025 15:30:00;324;416;104;0;-12;-12;-6.62
22.06.2025 15:30:00;22.06.2025 15:45:00;324;419;16;0;-7.62;-7.62;-6.62
22.06.2025 15:45:00;22.06.2025 16:00:00;325;422;0;0;-6.62;4;4
22.06.2025 16:00:00;22.06.2025 16:15:00;378;433;0;0;-1.42;4.29;4.29
22.06.2025 16:15:00;22.06.2025 16:30:00;378;437;0;52;-1.42;15;15
22.06.2025 16:30:00;22.06.2025 16:45:00;329;443;0;0;-1.42;5.84;5.84
22.06.2025 16:45:00;22.06.2025 17:00:00;344;447;0;0;-2;-2;-1.42
22.06.2025 17:00:00;22.06.2025 17:15:00;351;450;0;0;1;1;2.3
22.06.2025 17:15:00;22.06.2025 17:30:00;351;457;70;0;-2;-2;2.3
22.06.2025 17:30:00;22.06.2025 17:45:00;350;465;70;0;-8;-8;2.3
22.06.2025 17:45:00;22.06.2025 18:00:00;348;389;0;0;1;1;2.3
22.06.2025 18:00:00;22.06.2025 18:15:00;469;397;0;12;5.27;16;16
22.06.2025 18:15:00;22.06.2025 18:30:00;479;397;0;35;5.27;42.41;42.41
22.06.2025 18:30:00;22.06.2025 18:45:00;485;397;12;0;-1;-1;5.27
22.06.2025 18:45:00;22.06.2025 19:00:00;497;397;140;0;-6.7;-6.7;5.27
22.06.2025 19:00:00;22.06.2025 19:15:00;534;413;159;0;-8;-8;4.94
22.06.2025 19:15:00;22.06.2025 19:30:00;538;413;162;0;-8;-8;4.94
22.06.2025 19:30:00;22.06.2025 19:45:00;541;413;165;0;-8;-8;4.94
22.06.2025 19:45:00;22.06.2025 20:00:00;540;413;182;0;-9.5;-9.5;4.94
22.06.2025 20:00:00;22.06.2025 20:15:00;553;414;0;29;4.62;19;19
22.06.2025 20:15:00;22.06.2025 20:30:00;555;414;117;0;-5;-5;4.62
22.06.2025 20:30:00;22.06.2025 20:45:00;556;414;149;0;-5;-5;4.62
22.06.2025 20:45:00;22.06.2025 21:00:00;558;414;188;0;-8;-8;4.62
22.06.2025 21:00:00;22.06.2025 21:15:00;442;555;104;0;-8;-8;3.68
22.06.2025 21:15:00;22.06.2025 21:30:00;442;556;123;0;-9.5;-9.5;3.68
22.06.2025 21:30:00;22.06.2025 21:45:00;443;558;104;0;-8;-8;3.68
22.06.2025 21:45:00;22.06.2025 22:00:00;441;560;158;0;-27.44;-27.44;3.68
22.06.2025 22:00:00;22.06.2025 22:15:00;472;528;87;0;-1;-1;2
22.06.2025 22:15:00;22.06.2025 22:30:00;472;532;111;0;-2;-2;2
22.06.2025 22:30:00;22.06.2025 22:45:00;472;536;0;175;2;44.93;44.93
22.06.2025 22:45:00;22.06.2025 23:00:00;451;540;0;127;2;12;12
22.06.2025 23:00:00;22.06.2025 23:15:00;402;653;0;99;-0.01;8;8
22.06.2025 23:15:00;22.06.2025 23:30:00;402;654;0;120;-0.01;8;8
22.06.2025 23:30:00;22.06.2025 23:45:00;403;656;0;233;-0.01;44.93;44.93
22.06.2025 23:45:00;23.06.2025 00:00:00;397;658;0;39;-0.01;8;8
23.06.2025 00:00:00;23.06.2025 00:15:00;453;711;0;140;-0.02;8;8
23.06.2025 00:15:00;23.06.2025 00:30:00;412;697;0;15;-0.02;5.36;5.36
23.06.2025 00:30:00;23.06.2025 00:45:00;412;697;0;249;-0.02;53;53
23.06.2025 00:45:00;23.06.2025 01:00:00;398;697;0;248;-0.02;48;48
23.06.2025 01:00:00;23.06.2025 01:15:00;369;686;0;198;-2.11;8;8
23.06.2025 01:15:00;23.06.2025 01:30:00;368;685;0;229;-2.11;30;30
23.06.2025 01:30:00;23.06.2025 01:45:00;368;682;0;289;-2.11;56.97;56.97
23.06.2025 01:45:00;23.06.2025 02:00:00;364;677;0;225;-2.11;45;45
23.06.2025 02:00:00;23.06.2025 02:15:00;391;695;0;247;-2.15;52.05;52.05
23.06.2025 02:15:00;23.06.2025 02:30:00;389;687;0;236;-2.15;39;39
23.06.2025 02:30:00;23.06.2025 02:45:00;387;679;0;231;-2.15;52.05;52.05
23.06.2025 02:45:00;23.06.2025 03:00:00;386;672;0;193;-2.15;9;9
23.06.2025 03:00:00;23.06.2025 03:15:00;405;661;0;195;-0.34;15;15
23.06.2025 03:15:00;23.06.2025 03:30:00;400;652;0;143;-0.34;8;8
23.06.2025 03:30:00;23.06.2025 03:45:00;405;645;0;15;-0.34;6.6;6.6
23.06.2025 03:45:00;23.06.2025 04:00:00;383;638;0;127;-0.34;8;8
23.06.2025 04:00:00;23.06.2025 04:15:00;408;594;0;15;-0.02;6;6
23.06.2025 04:15:00;23.06.2025 04:30:00;408;591;0;15;-0.02;6;6
23.06.2025 04:30:00;23.06.2025 04:45:00;407;589;15;0;-1;-1;-0.02
23.06.2025 04:45:00;23.06.2025 05:00:00;406;589;32;0;-1;-1;-0.02
23.06.2025 05:00:00;23.06.2025 05:15:00;396;546;0;4;1.8;4;4
23.06.2025 05:15:00;23.06.2025 05:30:00;397;548;0;8;1.8;4;4
23.06.2025 05:30:00;23.06.2025 05:45:00;398;551;118;0;-6.6;-6.6;1.8
23.06.2025 05:45:00;23.06.2025 06:00:00;388;554;99;0;-2;-2;1.8
23.06.2025 06:00:00;23.06.2025 06:15:00;498;640;216;0;-11.45;-11.45;3.09
23.06.2025 06:15:00;23.06.2025 06:30:00;492;640;42;0;0;0;3.09
23.06.2025 06:30:00;23.06.2025 06:45:00;493;641;20;0;0;0;3.09
23.06.2025 06:45:00;23.06.2025 07:00:00;486;460;0;40;3.09;47.35;47.35
23.06.2025 07:00:00;23.06.2025 07:15:00;629;466;0;38;4.42;43;43
23.06.2025 07:15:00;23.06.2025 07:30:00;632;466;0;40;4.42;47.35;47.35
23.06.2025 07:30:00;23.06.2025 07:45:00;634;466;204;0;-5;-5;4.42
23.06.2025 07:45:00;23.06.2025 08:00:00;638;466;17;0;0;0;4.42
23.06.2025 08:00:00;23.06.2025 08:15:00;635;466;183;0;-1.94;-1.94;4.48
23.06.2025 08:15:00;23.06.2025 08:30:00;639;466;48;0;0;0;4.48
23.06.2025 08:30:00;23.06.2025 08:45:00;690;466;0;0;4.48;5.03;5.03
23.06.2025 08:45:00;23.06.2025 09:00:00;640;466;0;38;4.48;4.48;34.77
23.06.2025 09:00:00;23.06.2025 09:15:00;442;672;12;0;1.31;1.31;3.79
23.06.2025 09:15:00;23.06.2025 09:30:00;444;673;63;0;0;0;3.79
23.06.2025 09:30:00;23.06.2025 09:45:00;446;674;18;0;0;0;3.79
23.06.2025 09:45:00;23.06.2025 10:00:00;443;674;44;0;0;0;3.79
23.06.2025 10:00:00;23.06.2025 10:15:00;439;681;0;82;0.53;42.3;42.3
23.06.2025 10:15:00;23.06.2025 10:30:00;441;449;0;237;0.53;42.3;42.3
23.06.2025 10:30:00;23.06.2025 10:45:00;443;681;0;217;0.53;8;8
23.06.2025 10:45:00;23.06.2025 11:00:00;484;679;0;54;0.53;8;8
23.06.2025 11:00:00;23.06.2025 11:15:00;458;692;0;239;2.19;20;20
23.06.2025 11:15:00;23.06.2025 11:30:00;455;675;0;32;2.19;8;8
23.06.2025 11:30:00;23.06.2025 11:45:00;456;672;0;144;2.19;8;8
23.06.2025 11:45:00;23.06.2025 12:00:00;439;670;0;0;2.19;5.23;5.23
23.06.2025 12:00:00;23.06.2025 12:15:00;383;717;0;0;0.95;5.36;5.36
23.06.2025 12:15:00;23.06.2025 12:30:00;382;667;0;0;0.95;4.56;4.56
23.06.2025 12:30:00;23.06.2025 12:45:00;382;664;0;0;0.95;3.52;3.52
23.06.2025 12:45:00;23.06.2025 13:00:00;380;661;0;0;0.5;0.5;0.95
23.06.2025 13:00:00;23.06.2025 13:15:00;389;668;0;141;-0.01;8;8
23.06.2025 13:15:00;23.06.2025 13:30:00;394;664;0;213;-0.01;8;8
23.06.2025 13:30:00;23.06.2025 13:45:00;337;719;0;220;-0.01;47.33;47.33
23.06.2025 13:45:00;23.06.2025 14:00:00;332;709;0;230;-0.01;47.33;47.33
23.06.2025 14:00:00;23.06.2025 14:15:00;333;661;0;229;0.32;17;17
23.06.2025 14:15:00;23.06.2025 14:30:00;353;709;0;218;0.32;47.35;47.35
23.06.2025 14:30:00;23.06.2025 14:45:00;333;642;0;210;0.32;15;15
23.06.2025 14:45:00;23.06.2025 15:00:00;325;635;0;209;0.32;50;50
23.06.2025 15:00:00;23.06.2025 15:15:00;343;624;0;28;0.47;8;8
23.06.2025 15:15:00;23.06.2025 15:30:00;342;618;0;0;0.47;6.13;6.13
23.06.2025 15:30:00;23.06.2025 15:45:00;342;670;0;0;0.47;6.13;6.13
23.06.2025 15:45:00;23.06.2025 16:00:00;332;663;0;0;0.47;6.13;6.13
23.06.2025 16:00:00;23.06.2025 16:15:00;336;574;0;125;0.79;8;8
23.06.2025 16:15:00;23.06.2025 16:30:00;334;569;0;0;0.79;6.13;6.13
23.06.2025 16:30:00;23.06.2025 16:45:00;333;563;0;0;0.79;6.13;6.13
23.06.2025 16:45:00;23.06.2025 17:00:00;306;556;0;69;0.79;8;8
23.06.2025 17:00:00;23.06.2025 17:15:00;310;558;0;0;1.43;6.6;6.6
23.06.2025 17:15:00;23.06.2025 17:30:00;303;551;0;54;1.43;8;8
23.06.2025 17:30:00;23.06.2025 17:45:00;301;545;0;0;1.43;6.17;6.17
23.06.2025 17:45:00;23.06.2025 18:00:00;298;507;0;112;1.43;15;15
23.06.2025 18:00:00;23.06.2025 18:15:00;518;519;0;0;3;6;6
23.06.2025 18:15:00;23.06.2025 18:30:00;487;512;0;100;3;13;13
23.06.2025 18:30:00;23.06.2025 18:45:00;485;505;0;0;3;6.17;6.17
23.06.2025 18:45:00;23.06.2025 19:00:00;480;417;0;0;3;10;10
23.06.2025 19:00:00;23.06.2025 19:15:00;531;416;0;3;3.79;10.78;10.78
23.06.2025 19:15:00;23.06.2025 19:30:00;527;416;0;35;3.79;47.36;47.36
23.06.2025 19:30:00;23.06.2025 19:45:00;521;416;0;33;3.79;43.9;43.9
23.06.2025 19:45:00;23.06.2025 20:00:00;507;387;0;35;3.79;47.37;47.37
23.06.2025 20:00:00;23.06.2025 20:15:00;594;330;0;33;4.83;42.31;42.31
23.06.2025 20:15:00;23.06.2025 20:30:00;578;330;0;35;4.83;4.83;47.66
23.06.2025 20:30:00;23.06.2025 20:45:00;574;330;0;23;4.83;4.83;27.47
23.06.2025 20:45:00;23.06.2025 21:00:00;567;330;0;0;4.83;10;10
23.06.2025 21:00:00;23.06.2025 21:15:00;560;329;0;33;4.96;42.31;42.31
23.06.2025 21:15:00;23.06.2025 21:30:00;556;329;0;33;4.96;42.31;42.31
23.06.2025 21:30:00;23.06.2025 21:45:00;554;329;0;35;4.96;47.37;47.37
23.06.2025 21:45:00;23.06.2025 22:00:00;552;329;0;33;4.96;42.31;42.31
23.06.2025 22:00:00;23.06.2025 22:15:00;466;385;0;51;3.68;47.35;47.35
23.06.2025 22:15:00;23.06.2025 22:30:00;463;385;0;49;3.68;3.68;42.29
23.06.2025 22:30:00;23.06.2025 22:45:00;462;384;0;48;3.68;3.68;42.29
23.06.2025 22:45:00;23.06.2025 23:00:00;452;353;0;34;3.68;16;16
23.06.2025 23:00:00;23.06.2025 23:15:00;495;346;0;0;-1.59;-1.59;-1.59
23.06.2025 23:15:00;23.06.2025 23:30:00;487;346;0;0;-1.59;-1.59;4
23.06.2025 23:30:00;23.06.2025 23:45:00;487;351;0;0;-1.59;-1.59;-1.59
23.06.2025 23:45:00;24.06.2025 00:00:00;412;342;85;0;-6.7;-6.7;-1.59
24.06.2025 00:00:00;24.06.2025 00:15:00;494;474;0;44;2.54;17;17
24.06.2025 00:15:00;24.06.2025 00:30:00;433;474;0;22;2.54;12;12
24.06.2025 00:30:00;24.06.2025 00:45:00;433;473;0;43;2.54;20;20
24.06.2025 00:45:00;24.06.2025 01:00:00;431;473;0;43;2.54;17;17
24.06.2025 01:00:00;24.06.2025 01:15:00;448;468;0;0;1.41;1.41;1.7
24.06.2025 01:15:00;24.06.2025 01:30:00;418;468;0;5;1.41;6.17;6.17
24.06.2025 01:30:00;24.06.2025 01:45:00;418;468;0;5;1.41;6;6
24.06.2025 01:45:00;24.06.2025 02:00:00;418;463;0;5;1.41;4;4
24.06.2025 02:00:00;24.06.2025 02:15:00;387;462;0;10;0.79;8.2;8.2
24.06.2025 02:15:00;24.06.2025 02:30:00;387;462;0;10;0.79;9.1;9.1
24.06.2025 02:30:00;24.06.2025 02:45:00;387;462;0;5;0.79;5.79;5.79
24.06.2025 02:45:00;24.06.2025 03:00:00;387;462;0;0;0.79;0.79;2
24.06.2025 03:00:00;24.06.2025 03:15:00;390;463;0;10;-0.15;8.2;8.2
24.06.2025 03:15:00;24.06.2025 03:30:00;390;463;0;10;-0.15;7;7
24.06.2025 03:30:00;24.06.2025 03:45:00;390;463;0;27;-0.15;15;15
24.06.2025 03:45:00;24.06.2025 04:00:00;481;463;0;20;-0.15;10.68;10.68
24.06.2025 04:00:00;24.06.2025 04:15:00;491;467;0;25;0.01;14;14
24.06.2025 04:15:00;24.06.2025 04:30:00;426;468;0;26;0.01;10.68;10.68
24.06.2025 04:30:00;24.06.2025 04:45:00;426;473;0;31;0.01;10.68;10.68
24.06.2025 04:45:00;24.06.2025 05:00:00;426;474;0;32;0.01;10.68;10.68
24.06.2025 05:00:00;24.06.2025 05:15:00;463;477;0;34;2.54;8.2;8.2
24.06.2025 05:15:00;24.06.2025 05:30:00;463;477;0;34;2.54;8.2;8.2
24.06.2025 05:30:00;24.06.2025 05:45:00;463;479;36;0;0;0;2.54
24.06.2025 05:45:00;24.06.2025 06:00:00;461;463;20;0;1.04;1.04;2.54
24.06.2025 06:00:00;24.06.2025 06:15:00;446;467;103;0;-8;-8;4.07
24.06.2025 06:15:00;24.06.2025 06:30:00;447;452;103;0;-6.7;-6.7;4.07
24.06.2025 06:30:00;24.06.2025 06:45:00;448;452;68;0;-2;-2;4.07
24.06.2025 06:45:00;24.06.2025 07:00:00;448;452;0;0;4.07;4.07;4.07
24.06.2025 07:00:00;24.06.2025 07:15:00;489;453;43;0;-0.5;-0.5;5.19
24.06.2025 07:15:00;24.06.2025 07:30:00;491;453;82;0;-2;-2;5.19
24.06.2025 07:30:00;24.06.2025 07:45:00;493;395;0;0;5.03;5.03;5.19
24.06.2025 07:45:00;24.06.2025 08:00:00;494;395;0;0;5.03;5.03;5.19
24.06.2025 08:00:00;24.06.2025 08:15:00;419;394;36;0;3.71;3.71;6.13
24.06.2025 08:15:00;24.06.2025 08:30:00;426;394;77;0;-1;-1;6.13
24.06.2025 08:30:00;24.06.2025 08:45:00;428;394;111;0;-2;-2;6.13
24.06.2025 08:45:00;24.06.2025 09:00:00;418;394;85;0;-1.75;-1.75;6.13
24.06.2025 09:00:00;24.06.2025 09:15:00;400;432;0;0;2.24;2.24;3.71
24.06.2025 09:15:00;24.06.2025 09:30:00;345;437;282;0;-49.64;-49.64;2.24
24.06.2025 09:30:00;24.06.2025 09:45:00;346;439;0;0;2.24;5.24;5.24
24.06.2025 09:45:00;24.06.2025 10:00:00;347;440;52;0;-2.01;-2.01;2.24
24.06.2025 10:00:00;24.06.2025 10:15:00;394;439;0;20;0.08;4.69;4.69
24.06.2025 10:15:00;24.06.2025 10:30:00;395;440;88;0;-10;-10;0.08
24.06.2025 10:30:00;24.06.2025 10:45:00;392;438;0;20;0.08;6.01;6.01
24.06.2025 10:45:00;24.06.2025 11:00:00;382;448;0;20;0.08;4.56;4.56
24.06.2025 11:00:00;24.06.2025 11:15:00;452;470;37;0;-1;-1;-0.07
24.06.2025 11:15:00;24.06.2025 11:30:00;374;457;0;0;-0.07;1.21;1.21
24.06.2025 11:30:00;24.06.2025 11:45:00;450;473;0;0;-0.66;-0.66;-0.07
24.06.2025 11:45:00;24.06.2025 12:00:00;372;460;10;0;-1;-1;-0.07
24.06.2025 12:00:00;24.06.2025 12:15:00;322;444;17;0;-2.84;-2.84;-1.84
24.06.2025 12:15:00;24.06.2025 12:30:00;322;445;128;0;-10.72;-10.72;-1.84
