"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"03/01/2025 15:00 - 03/01/2025 16:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.71"
"03/01/2025 15:00 - 03/01/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 15:00 - 03/01/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 16:00 - 03/01/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 16:00 - 03/01/2025 17:00","MBA|NO1","aFRR","0.00","0.00","30.00","21.60"
"03/01/2025 16:00 - 03/01/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 16:00 - 03/01/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 17:00 - 03/01/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 17:00 - 03/01/2025 18:00","MBA|NO1","aFRR","0.00","0.00","30.00","10.14"
"03/01/2025 17:00 - 03/01/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 17:00 - 03/01/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 18:00 - 03/01/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 18:00 - 03/01/2025 19:00","MBA|NO1","aFRR","0.00","0.00","30.00","20.66"
"03/01/2025 18:00 - 03/01/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 18:00 - 03/01/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 19:00 - 03/01/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 19:00 - 03/01/2025 20:00","MBA|NO1","aFRR","0.00","0.00","30.00","2.35"
"03/01/2025 19:00 - 03/01/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 19:00 - 03/01/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 20:00 - 03/01/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 20:00 - 03/01/2025 21:00","MBA|NO1","aFRR","0.00","0.00","30.00","15.45"
"03/01/2025 20:00 - 03/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 20:00 - 03/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 21:00 - 03/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 21:00 - 03/01/2025 22:00","MBA|NO1","aFRR","0.00","0.00","30.00","16.64"
"03/01/2025 21:00 - 03/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 21:00 - 03/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 22:00 - 03/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 22:00 - 03/01/2025 23:00","MBA|NO1","aFRR","0.00","0.00","30.00","2.57"
"03/01/2025 22:00 - 03/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 22:00 - 03/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"03/01/2025 23:00 - 04/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"03/01/2025 23:00 - 04/01/2025 00:00","MBA|NO1","aFRR","0.00","0.00","30.00","5.79"
"03/01/2025 23:00 - 04/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"03/01/2025 23:00 - 04/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 00:00 - 04/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 00:00 - 04/01/2025 01:00","MBA|NO1","aFRR","0.00","0.00","30.00","28.81"
"04/01/2025 00:00 - 04/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 00:00 - 04/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 01:00 - 04/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 01:00 - 04/01/2025 02:00","MBA|NO1","aFRR","0.00","0.00","30.00","17.81"
"04/01/2025 01:00 - 04/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 01:00 - 04/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 02:00 - 04/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 02:00 - 04/01/2025 03:00","MBA|NO1","aFRR","0.00","0.00","30.00","4.66"
"04/01/2025 02:00 - 04/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 02:00 - 04/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 03:00 - 04/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 03:00 - 04/01/2025 04:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"04/01/2025 03:00 - 04/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 03:00 - 04/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 04:00 - 04/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 04:00 - 04/01/2025 05:00","MBA|NO1","aFRR","0.00","0.00","30.00","9.33"
"04/01/2025 04:00 - 04/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 04:00 - 04/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 05:00 - 04/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 05:00 - 04/01/2025 06:00","MBA|NO1","aFRR","0.00","0.00","30.00","7.56"
"04/01/2025 05:00 - 04/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 05:00 - 04/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 06:00 - 04/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 06:00 - 04/01/2025 07:00","MBA|NO1","aFRR","0.00","0.00","30.00","22.16"
"04/01/2025 06:00 - 04/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 06:00 - 04/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 07:00 - 04/01/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 07:00 - 04/01/2025 08:00","MBA|NO1","aFRR","0.00","0.00","30.00","7.27"
"04/01/2025 07:00 - 04/01/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 07:00 - 04/01/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 08:00 - 04/01/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 08:00 - 04/01/2025 09:00","MBA|NO1","aFRR","0.00","0.00","30.00","6.39"
"04/01/2025 08:00 - 04/01/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 08:00 - 04/01/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 09:00 - 04/01/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 09:00 - 04/01/2025 10:00","MBA|NO1","aFRR","0.00","0.00","30.00","7.82"
"04/01/2025 09:00 - 04/01/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 09:00 - 04/01/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 10:00 - 04/01/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 10:00 - 04/01/2025 11:00","MBA|NO1","aFRR","0.00","0.00","30.00","29.28"
"04/01/2025 10:00 - 04/01/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 10:00 - 04/01/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 11:00 - 04/01/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 11:00 - 04/01/2025 12:00","MBA|NO1","aFRR","0.00","0.00","30.00","13.98"
"04/01/2025 11:00 - 04/01/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 11:00 - 04/01/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 12:00 - 04/01/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 12:00 - 04/01/2025 13:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"04/01/2025 12:00 - 04/01/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 12:00 - 04/01/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 13:00 - 04/01/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 13:00 - 04/01/2025 14:00","MBA|NO1","aFRR","0.00","0.00","30.00","18.95"
"04/01/2025 13:00 - 04/01/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 13:00 - 04/01/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 14:00 - 04/01/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 14:00 - 04/01/2025 15:00","MBA|NO1","aFRR","0.00","0.00","30.00","15.42"
"04/01/2025 14:00 - 04/01/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 14:00 - 04/01/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 15:00 - 04/01/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 15:00 - 04/01/2025 16:00","MBA|NO1","aFRR","0.00","0.00","30.00","17.25"
"04/01/2025 15:00 - 04/01/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 15:00 - 04/01/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 16:00 - 04/01/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 16:00 - 04/01/2025 17:00","MBA|NO1","aFRR","0.00","0.00","30.00","5.98"
"04/01/2025 16:00 - 04/01/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 16:00 - 04/01/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 17:00 - 04/01/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 17:00 - 04/01/2025 18:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.25"
"04/01/2025 17:00 - 04/01/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 17:00 - 04/01/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 18:00 - 04/01/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 18:00 - 04/01/2025 19:00","MBA|NO1","aFRR","0.00","0.00","30.00","10.11"
"04/01/2025 18:00 - 04/01/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 18:00 - 04/01/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 19:00 - 04/01/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 19:00 - 04/01/2025 20:00","MBA|NO1","aFRR","0.00","0.00","30.00","19.50"
"04/01/2025 19:00 - 04/01/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 19:00 - 04/01/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 20:00 - 04/01/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 20:00 - 04/01/2025 21:00","MBA|NO1","aFRR","0.00","0.00","30.00","3.31"
"04/01/2025 20:00 - 04/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 20:00 - 04/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 21:00 - 04/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 21:00 - 04/01/2025 22:00","MBA|NO1","aFRR","0.00","0.00","30.00","17.10"
"04/01/2025 21:00 - 04/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 21:00 - 04/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 22:00 - 04/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 22:00 - 04/01/2025 23:00","MBA|NO1","aFRR","0.00","0.00","30.00","2.34"
"04/01/2025 22:00 - 04/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 22:00 - 04/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"04/01/2025 23:00 - 05/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"04/01/2025 23:00 - 05/01/2025 00:00","MBA|NO1","aFRR","0.00","0.00","30.00","12.94"
"04/01/2025 23:00 - 05/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"04/01/2025 23:00 - 05/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 00:00 - 05/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 00:00 - 05/01/2025 01:00","MBA|NO1","aFRR","0.00","0.00","30.00","16.22"
"05/01/2025 00:00 - 05/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 00:00 - 05/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 01:00 - 05/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 01:00 - 05/01/2025 02:00","MBA|NO1","aFRR","0.00","0.00","30.00","3.87"
"05/01/2025 01:00 - 05/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 01:00 - 05/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 02:00 - 05/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 02:00 - 05/01/2025 03:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.07"
"05/01/2025 02:00 - 05/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 02:00 - 05/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 03:00 - 05/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 03:00 - 05/01/2025 04:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"05/01/2025 03:00 - 05/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 03:00 - 05/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 04:00 - 05/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 04:00 - 05/01/2025 05:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"05/01/2025 04:00 - 05/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 04:00 - 05/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 05:00 - 05/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 05:00 - 05/01/2025 06:00","MBA|NO1","aFRR","0.00","0.00","30.00","13.93"
"05/01/2025 05:00 - 05/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 05:00 - 05/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 06:00 - 05/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 06:00 - 05/01/2025 07:00","MBA|NO1","aFRR","0.00","0.00","30.00","25.14"
"05/01/2025 06:00 - 05/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 06:00 - 05/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 07:00 - 05/01/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 07:00 - 05/01/2025 08:00","MBA|NO1","aFRR","0.00","0.00","30.00","1.77"
"05/01/2025 07:00 - 05/01/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 07:00 - 05/01/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 08:00 - 05/01/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 08:00 - 05/01/2025 09:00","MBA|NO1","aFRR","0.00","0.00","30.00","19.14"
"05/01/2025 08:00 - 05/01/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 08:00 - 05/01/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 09:00 - 05/01/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 09:00 - 05/01/2025 10:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.54"
"05/01/2025 09:00 - 05/01/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 09:00 - 05/01/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 10:00 - 05/01/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 10:00 - 05/01/2025 11:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"05/01/2025 10:00 - 05/01/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 10:00 - 05/01/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 11:00 - 05/01/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 11:00 - 05/01/2025 12:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.45"
"05/01/2025 11:00 - 05/01/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 11:00 - 05/01/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 12:00 - 05/01/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 12:00 - 05/01/2025 13:00","MBA|NO1","aFRR","0.00","0.00","30.00","4.99"
"05/01/2025 12:00 - 05/01/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 12:00 - 05/01/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 13:00 - 05/01/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 13:00 - 05/01/2025 14:00","MBA|NO1","aFRR","0.00","0.00","30.00","8.90"
"05/01/2025 13:00 - 05/01/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 13:00 - 05/01/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 14:00 - 05/01/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 14:00 - 05/01/2025 15:00","MBA|NO1","aFRR","0.00","0.00","30.00","12.01"
"05/01/2025 14:00 - 05/01/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 14:00 - 05/01/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 15:00 - 05/01/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 15:00 - 05/01/2025 16:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"05/01/2025 15:00 - 05/01/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 15:00 - 05/01/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 16:00 - 05/01/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 16:00 - 05/01/2025 17:00","MBA|NO1","aFRR","0.00","0.00","30.00","25.18"
"05/01/2025 16:00 - 05/01/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 16:00 - 05/01/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 17:00 - 05/01/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 17:00 - 05/01/2025 18:00","MBA|NO1","aFRR","0.00","0.00","30.00","11.35"
"05/01/2025 17:00 - 05/01/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 17:00 - 05/01/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 18:00 - 05/01/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 18:00 - 05/01/2025 19:00","MBA|NO1","aFRR","0.00","0.00","30.00","3.23"
"05/01/2025 18:00 - 05/01/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 18:00 - 05/01/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 19:00 - 05/01/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 19:00 - 05/01/2025 20:00","MBA|NO1","aFRR","0.00","0.00","30.00","6.83"
"05/01/2025 19:00 - 05/01/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 19:00 - 05/01/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 20:00 - 05/01/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 20:00 - 05/01/2025 21:00","MBA|NO1","aFRR","0.00","0.00","30.00","3.35"
"05/01/2025 20:00 - 05/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 20:00 - 05/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 21:00 - 05/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 21:00 - 05/01/2025 22:00","MBA|NO1","aFRR","0.00","0.00","30.00","12.73"
"05/01/2025 21:00 - 05/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 21:00 - 05/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 22:00 - 05/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 22:00 - 05/01/2025 23:00","MBA|NO1","aFRR","0.00","0.00","30.00","14.29"
"05/01/2025 22:00 - 05/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 22:00 - 05/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"05/01/2025 23:00 - 06/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"05/01/2025 23:00 - 06/01/2025 00:00","MBA|NO1","aFRR","0.00","0.00","30.00","25.42"
"05/01/2025 23:00 - 06/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"05/01/2025 23:00 - 06/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 00:00 - 06/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 00:00 - 06/01/2025 01:00","MBA|NO1","aFRR","0.00","0.00","30.00","4.75"
"06/01/2025 00:00 - 06/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 00:00 - 06/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 01:00 - 06/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 01:00 - 06/01/2025 02:00","MBA|NO1","aFRR","0.00","0.00","30.00","3.23"
"06/01/2025 01:00 - 06/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 01:00 - 06/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 02:00 - 06/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 02:00 - 06/01/2025 03:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"06/01/2025 02:00 - 06/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 02:00 - 06/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 03:00 - 06/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 03:00 - 06/01/2025 04:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"06/01/2025 03:00 - 06/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 03:00 - 06/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 04:00 - 06/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 04:00 - 06/01/2025 05:00","MBA|NO1","aFRR","0.00","0.00","30.00","18.86"
"06/01/2025 04:00 - 06/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 04:00 - 06/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 05:00 - 06/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 05:00 - 06/01/2025 06:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.10"
"06/01/2025 05:00 - 06/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 05:00 - 06/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"06/01/2025 06:00 - 06/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"06/01/2025 06:00 - 06/01/2025 07:00","MBA|NO1","aFRR","0.00","0.00","30.00","0.00"
"06/01/2025 06:00 - 06/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"06/01/2025 06:00 - 06/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
