Delivery Start (CET);Delivery End (CET);NO2 NO2->DK1 Export (MW);NO2 DK1->NO2 Import (MW);NO2 NO2->GER Export (MW);NO2 GER->NO2 Import (MW);NO2 NO2->NL Export (MW);NO2 NL->NO2 Import (MW);NO2 NO2->NO1 Export (MW);NO2 NO1->NO2 Import (MW);NO2 NO2->NO5 Export (MW);NO2 NO5->NO2 Import (MW);NO2 Total Export (MW);NO2 Total Import (MW);NO2 Total Net Position (MW)
09.01.2025 16:00:00;09.01.2025 17:00:00;1048.5;0;504;0;0;0;1675.1;0;0;576.7;3227.6;576.7;-2650.9
09.01.2025 17:00:00;09.01.2025 18:00:00;1086.8;0;565;0;320;0;1085.9;0;0;683.9;3057.7;683.9;-2373.8
09.01.2025 18:00:00;09.01.2025 19:00:00;1209.6;0;565;0;173.8;0;989.6;0;0;687.6;2938;687.6;-2250.4
09.01.2025 19:00:00;09.01.2025 20:00:00;1659.6;0;0;0;0;0;1291.5;0;0;635.6;2951.1;635.6;-2315.5
09.01.2025 20:00:00;09.01.2025 21:00:00;1680;0;619;0;198.2;0;660;0;0;757.6;3157.2;757.6;-2399.6
09.01.2025 21:00:00;09.01.2025 22:00:00;1680;0;714.3;0;393.2;0;525.2;0;0;792;3312.7;792;-2520.7
09.01.2025 22:00:00;09.01.2025 23:00:00;1680;0;1124;0;73.2;0;698.9;0;0;786;3576.1;786;-2790.1
09.01.2025 23:00:00;10.01.2025 00:00:00;1680;0;1011;0;299.4;0;615.8;0;0;776;3606.2;776;-2830.2
10.01.2025 00:00:00;10.01.2025 01:00:00;1680;0;1114;0;619.4;0;545.5;0;0;700.9;3958.9;700.9;-3258
10.01.2025 01:00:00;10.01.2025 02:00:00;1680;0;1114;0;640;0;493.4;0;0;724.1;3927.4;724.1;-3203.3
10.01.2025 02:00:00;10.01.2025 03:00:00;1680;0;1114;0;640;0;483.8;0;0;723.2;3917.8;723.2;-3194.6
10.01.2025 03:00:00;10.01.2025 04:00:00;1680;0;1104;0;640;0;471.5;0;0;713.4;3895.5;713.4;-3182.1
10.01.2025 04:00:00;10.01.2025 05:00:00;1680;0;1114;0;640;0;539;0;0;690.1;3973;690.1;-3282.9
10.01.2025 05:00:00;10.01.2025 06:00:00;1680;0;1155;0;640;0;487.8;0;0;693.5;3962.8;693.5;-3269.3
10.01.2025 06:00:00;10.01.2025 07:00:00;1680;0;1155;0;390.8;0;267.2;0;0;737.1;3493;737.1;-2755.9
10.01.2025 07:00:00;10.01.2025 08:00:00;1680;0;887.2;0;70.8;0;365.6;0;0;682.9;3003.6;682.9;-2320.7
10.01.2025 08:00:00;10.01.2025 09:00:00;1680;0;268.2;0;83.7;0;593.6;0;0;619.3;2625.5;619.3;-2006.2
10.01.2025 09:00:00;10.01.2025 10:00:00;1680;0;482.5;0;0;0;712.6;0;0;600;2875.1;600;-2275.1
10.01.2025 10:00:00;10.01.2025 11:00:00;1680;0;497;0;0;0;709.2;0;0;605.3;2886.2;605.3;-2280.9
10.01.2025 11:00:00;10.01.2025 12:00:00;1680;0;961.4;0;81.5;0;334.3;0;0;710.5;3057.2;710.5;-2346.7
10.01.2025 12:00:00;10.01.2025 13:00:00;1680;0;1155;0;401.5;0;33.9;0;0;780.6;3270.4;780.6;-2489.8
10.01.2025 13:00:00;10.01.2025 14:00:00;1680;0;952.4;0;81.5;0;441.9;0;0;697.1;3155.8;697.1;-2458.7
10.01.2025 14:00:00;10.01.2025 15:00:00;1680;0;1155;0;274.6;0;128.3;0;0;771.5;3237.9;771.5;-2466.4
10.01.2025 15:00:00;10.01.2025 16:00:00;1680;0;1155;0;209.3;0;155.6;0;0;768.6;3199.9;768.6;-2431.3
10.01.2025 16:00:00;10.01.2025 17:00:00;1680;0;1005;0;125.8;0;137;0;0;755.4;2947.8;755.4;-2192.4
10.01.2025 17:00:00;10.01.2025 18:00:00;1680;0;1011;0;242.7;0;230.7;0;0;720;3164.4;720;-2444.4
10.01.2025 18:00:00;10.01.2025 19:00:00;1680;0;1042;0;529.2;0;0;73.1;0;803.6;3251.2;876.7;-2374.5
10.01.2025 19:00:00;10.01.2025 20:00:00;1680;0;1042;0;640;0;0;39.4;0;805.3;3362;844.7;-2517.3
10.01.2025 20:00:00;10.01.2025 21:00:00;1680;0;1021;0;640;0;0;8.1;0;764.4;3341;772.5;-2568.5
10.01.2025 21:00:00;10.01.2025 22:00:00;1680;0;1021;0;640;0;0;221.1;0;855.4;3341;1076.5;-2264.5
10.01.2025 22:00:00;10.01.2025 23:00:00;1680;0;1021;0;640;0;0;354.2;0;794.4;3341;1148.6;-2192.4
10.01.2025 23:00:00;11.01.2025 00:00:00;1680;0;1011;0;640;0;0;884.9;0;878.2;3331;1763.1;-1567.9
11.01.2025 00:00:00;11.01.2025 01:00:00;1680;0;949;0;640;0;0;1422.2;0;925;3269;2347.2;-921.8
11.01.2025 01:00:00;11.01.2025 02:00:00;1680;0;949;0;640;0;0;1491;0;940;3269;2431;-838
11.01.2025 02:00:00;11.01.2025 03:00:00;1680;0;939;0;640;0;0;1487.4;0;922;3259;2409.4;-849.6
11.01.2025 03:00:00;11.01.2025 04:00:00;1680;0;939;0;640;0;0;1526.5;0;916;3259;2442.5;-816.5
11.01.2025 04:00:00;11.01.2025 05:00:00;1680;0;949;0;640;0;0;1238.4;0;757.9;3269;1996.3;-1272.7
11.01.2025 05:00:00;11.01.2025 06:00:00;1680;0;939;0;640;0;0;1236.7;0;751.2;3259;1987.9;-1271.1
11.01.2025 06:00:00;11.01.2025 07:00:00;1680;0;939;0;640;0;0;1209.8;0;759;3259;1968.8;-1290.2
11.01.2025 07:00:00;11.01.2025 08:00:00;1680;0;939;0;640;0;0;1118.9;0;757.4;3259;1876.3;-1382.7
11.01.2025 08:00:00;11.01.2025 09:00:00;1680;0;939;0;640;0;0;773.8;0;744.4;3259;1518.2;-1740.8
11.01.2025 09:00:00;11.01.2025 10:00:00;1680;0;939;0;640;0;0;381.8;0;691.3;3259;1073.1;-2185.9
11.01.2025 10:00:00;11.01.2025 11:00:00;1680;0;928;0;640;0;0;234.3;0;709.7;3248;944;-2304
11.01.2025 11:00:00;11.01.2025 12:00:00;1680;0;928;0;640;0;0;212.3;0;696.6;3248;908.9;-2339.1
11.01.2025 12:00:00;11.01.2025 13:00:00;1680;0;928;0;640;0;0;327.3;0;701.5;3248;1028.8;-2219.2
11.01.2025 13:00:00;11.01.2025 14:00:00;1680;0;928;0;640;0;0;787;0;870;3248;1657;-1591
11.01.2025 14:00:00;11.01.2025 15:00:00;1680;0;928;0;640;0;0;799.9;0;876.9;3248;1676.8;-1571.2
11.01.2025 15:00:00;11.01.2025 16:00:00;1680;0;928;0;640;0;0;516.6;0;823.9;3248;1340.5;-1907.5
11.01.2025 16:00:00;11.01.2025 17:00:00;1680;0;939;0;640;0;0;74.5;0;753.8;3259;828.3;-2430.7
11.01.2025 17:00:00;11.01.2025 18:00:00;1680;0;949;0;640;0;0;86;0;786.3;3269;872.3;-2396.7
11.01.2025 18:00:00;11.01.2025 19:00:00;1680;0;949;0;640;0;0;206.7;0;837.2;3269;1043.9;-2225.1
11.01.2025 19:00:00;11.01.2025 20:00:00;1680;0;949;0;640;0;0;331.5;0;830;3269;1161.5;-2107.5
11.01.2025 20:00:00;11.01.2025 21:00:00;1680;0;949;0;640;0;0;759.6;0;922.2;3269;1681.8;-1587.2
11.01.2025 21:00:00;11.01.2025 22:00:00;1680;0;959;0;640;0;0;634.8;0;899.1;3279;1533.9;-1745.1
11.01.2025 22:00:00;11.01.2025 23:00:00;1680;0;970;0;640;0;0;788.5;0;903;3290;1691.5;-1598.5
11.01.2025 23:00:00;12.01.2025 00:00:00;1680;0;970;0;640;0;0;1020.2;0;920;3290;1940.2;-1349.8
12.01.2025 00:00:00;12.01.2025 01:00:00;1680;0;706;0;640;0;0;1326;0;923;3026;2249;-777
12.01.2025 01:00:00;12.01.2025 02:00:00;1680;0;706;0;640;0;0;1356.5;0;918;3026;2274.5;-751.5
12.01.2025 02:00:00;12.01.2025 03:00:00;1680;0;706;0;640;0;0;1386.1;0;921;3026;2307.1;-718.9
12.01.2025 03:00:00;12.01.2025 04:00:00;1680;0;706;0;640;0;0;1362.2;0;905;3026;2267.2;-758.8
12.01.2025 04:00:00;12.01.2025 05:00:00;1680;0;706;0;640;0;0;1352.8;0;914;3026;2266.8;-759.2
12.01.2025 05:00:00;12.01.2025 06:00:00;1680;0;706;0;640;0;0;1048;0;900;3026;1948;-1078
12.01.2025 06:00:00;12.01.2025 07:00:00;1680;0;706;0;640;0;0;811.1;0;862.8;3026;1673.9;-1352.1
12.01.2025 07:00:00;12.01.2025 08:00:00;1680;0;706;0;640;0;0;397.7;0;864.1;3026;1261.8;-1764.2
12.01.2025 08:00:00;12.01.2025 09:00:00;1680;0;706;0;640;0;104.2;0;0;826.1;3130.2;826.1;-2304.1
12.01.2025 09:00:00;12.01.2025 10:00:00;1680;0;706;0;640;0;424.9;0;0;766.5;3450.9;766.5;-2684.4
12.01.2025 10:00:00;12.01.2025 11:00:00;1680;0;706;0;640;0;447.3;0;0;750.8;3473.3;750.8;-2722.5
12.01.2025 11:00:00;12.01.2025 12:00:00;1680;0;706;0;640;0;394.3;0;0;755.2;3420.3;755.2;-2665.1
12.01.2025 12:00:00;12.01.2025 13:00:00;1680;0;706;0;640;0;546.1;0;0;736.4;3572.1;736.4;-2835.7
12.01.2025 13:00:00;12.01.2025 14:00:00;1680;0;706;0;640;0;621.8;0;0;727.1;3647.8;727.1;-2920.7
12.01.2025 14:00:00;12.01.2025 15:00:00;1680;0;706;0;640;0;468;0;0;752.5;3494;752.5;-2741.5
12.01.2025 15:00:00;12.01.2025 16:00:00;1680;0;706;0;320;0;642.4;0;0;692.7;3348.4;692.7;-2655.7
12.01.2025 16:00:00;12.01.2025 17:00:00;1680;0;706;0;0;0;950;0;0;602.7;3336;602.7;-2733.3
12.01.2025 17:00:00;12.01.2025 18:00:00;1680;0;706;0;126.3;0;909.5;0;0;621.7;3421.8;621.7;-2800.1
12.01.2025 18:00:00;12.01.2025 19:00:00;1680;0;567.3;0;320;0;702.4;0;0;655.4;3269.7;655.4;-2614.3
12.01.2025 19:00:00;12.01.2025 20:00:00;1680;0;706;0;640;0;359.6;0;0;746.1;3385.6;746.1;-2639.5
12.01.2025 20:00:00;12.01.2025 21:00:00;1680;0;706;0;640;0;471.4;0;0;714.2;3497.4;714.2;-2783.2
12.01.2025 21:00:00;12.01.2025 22:00:00;1680;0;706;0;640;0;604;0;0;730.9;3630;730.9;-2899.1
12.01.2025 22:00:00;12.01.2025 23:00:00;1680;0;706;0;640;0;881.1;0;0;692.1;3907.1;692.1;-3215
12.01.2025 23:00:00;13.01.2025 00:00:00;1680;0;706;0;640;0;860.8;0;0;648.1;3886.8;648.1;-3238.7
13.01.2025 00:00:00;13.01.2025 01:00:00;1680;0;1238;0;640;0;507.6;0;0;588.5;4065.6;588.5;-3477.1
13.01.2025 01:00:00;13.01.2025 02:00:00;1680;0;1279;0;640;0;322.5;0;0;546.5;3921.5;546.5;-3375
13.01.2025 02:00:00;13.01.2025 03:00:00;1680;0;1372;0;640;0;389.2;0;0;484.2;4081.2;484.2;-3597
13.01.2025 03:00:00;13.01.2025 04:00:00;1680;0;1413;0;640;0;163.8;0;0;490.4;3896.8;490.4;-3406.4
13.01.2025 04:00:00;13.01.2025 05:00:00;1680;0;1444;0;640;0;15.4;0;0;514.3;3779.4;514.3;-3265.1
13.01.2025 05:00:00;13.01.2025 06:00:00;1493.4;0;1444;0;640;0;0;425.6;0;809.1;3577.4;1234.7;-2342.7
13.01.2025 06:00:00;13.01.2025 07:00:00;1680;0;1444;0;640;0;0;19.6;0;785.2;3764;804.8;-2959.2
13.01.2025 07:00:00;13.01.2025 08:00:00;1632.5;0;1444;0;640;0;420.5;0;0;795.1;4137;795.1;-3341.9
13.01.2025 08:00:00;13.01.2025 09:00:00;1182.5;0;1444;0;640;0;576.3;0;0;752.9;3842.8;752.9;-3089.9
13.01.2025 09:00:00;13.01.2025 10:00:00;1511.8;0;1300;0;640;0;349.7;0;0;828;3801.5;828;-2973.5
13.01.2025 10:00:00;13.01.2025 11:00:00;1565.9;0;1207;0;640;0;29.3;0;0;855;3442.2;855;-2587.2
13.01.2025 11:00:00;13.01.2025 12:00:00;1126;0;1310;0;640;0;202.7;0;0;726;3278.7;726;-2552.7
13.01.2025 12:00:00;13.01.2025 13:00:00;943.4;0;1207;0;640;0;115.4;0;0;706.2;2905.8;706.2;-2199.6
13.01.2025 13:00:00;13.01.2025 14:00:00;631.7;0;1197;0;640;0;86.4;0;0;684.2;2555.1;684.2;-1870.9
13.01.2025 14:00:00;13.01.2025 15:00:00;253.8;0;1207;0;640;0;0;92.5;0;734.3;2100.8;826.8;-1274
13.01.2025 15:00:00;13.01.2025 16:00:00;0;190.5;1186;0;640;0;80.8;0;0;656.9;1906.8;847.4;-1059.4
13.01.2025 16:00:00;13.01.2025 17:00:00;0;395.1;1145;0;640;0;156.8;0;0;619;1941.8;1014.1;-927.7
13.01.2025 17:00:00;13.01.2025 18:00:00;0;257.7;1001;0;640;0;218.4;0;0;615.7;1859.4;873.4;-986
13.01.2025 18:00:00;13.01.2025 19:00:00;0;465.1;1001;0;640;0;132.1;0;0;599.3;1773.1;1064.4;-708.7
13.01.2025 19:00:00;13.01.2025 20:00:00;0;549;1001;0;640;0;0;372.2;0;571.4;1641;1492.6;-148.4
13.01.2025 20:00:00;13.01.2025 21:00:00;0;535.4;1001;0;640;0;0;499;0;592.9;1641;1627.3;-13.7
13.01.2025 21:00:00;13.01.2025 22:00:00;0;522.2;1001;0;640;0;0;650;0;645.3;1641;1817.5;176.5
13.01.2025 22:00:00;13.01.2025 23:00:00;0;531.2;990;0;640;0;0;653.6;0;602.5;1630;1787.3;157.3
13.01.2025 23:00:00;14.01.2025 00:00:00;0;457.1;990;0;640;0;0;759.9;0;581.7;1630;1798.7;168.7
14.01.2025 00:00:00;14.01.2025 01:00:00;0;487.4;1011;0;640;0;0;986.7;0;685.2;1651;2159.3;508.3
14.01.2025 01:00:00;14.01.2025 02:00:00;0;456.9;1011;0;640;0;0;1102.8;0;686.7;1651;2246.4;595.4
14.01.2025 02:00:00;14.01.2025 03:00:00;0;463.3;1011;0;640;0;0;1132.5;0;680.8;1651;2276.6;625.6
14.01.2025 03:00:00;14.01.2025 04:00:00;0;406;1021;0;640;0;0;1225.5;0;697.4;1661;2328.9;667.9
14.01.2025 04:00:00;14.01.2025 05:00:00;0;377;1021;0;640;0;0;1262.3;0;711.1;1661;2350.4;689.4
14.01.2025 05:00:00;14.01.2025 06:00:00;0;369.8;1021;0;640;0;0;1189;0;711.2;1661;2270;609
14.01.2025 06:00:00;14.01.2025 07:00:00;0;20.9;1021;0;640;0;0;922.9;0;681.4;1661;1625.2;-35.8
14.01.2025 07:00:00;14.01.2025 08:00:00;416.8;0;1031;0;640;0;0;1039.9;0;823.3;2087.8;1863.2;-224.6
14.01.2025 08:00:00;14.01.2025 09:00:00;338.9;0;1021;0;640;0;0;799.6;0;823.1;1999.9;1622.7;-377.2
14.01.2025 09:00:00;14.01.2025 10:00:00;487.8;0;1021;0;640;0;0;715.5;0;838.8;2148.8;1554.3;-594.5
14.01.2025 10:00:00;14.01.2025 11:00:00;502.1;0;1021;0;640;0;0;797.5;0;817.4;2163.1;1614.9;-548.2
14.01.2025 11:00:00;14.01.2025 12:00:00;423.3;0;1021;0;640;0;0;654.8;0;769.4;2084.3;1424.2;-660.1
14.01.2025 12:00:00;14.01.2025 13:00:00;420.2;0;1011;0;640;0;0;702.6;0;761;2071.2;1463.6;-607.6
14.01.2025 13:00:00;14.01.2025 14:00:00;444.7;0;1021;0;640;0;0;731.1;0;772.8;2105.7;1503.9;-601.8
14.01.2025 14:00:00;14.01.2025 15:00:00;454.7;0;1021;0;640;0;0;221.7;0;552.7;2115.7;774.4;-1341.3
14.01.2025 15:00:00;14.01.2025 16:00:00;107.8;0;1031;0;640;0;0;316;0;685.6;1778.8;1001.6;-777.2
14.01.2025 16:00:00;14.01.2025 17:00:00;525.7;0;1031;0;640;0;406.4;0;0;463;2603.1;463;-2140.1
14.01.2025 17:00:00;14.01.2025 18:00:00;725.2;0;1021;0;640;0;241.6;0;0;653.2;2627.8;653.2;-1974.6
14.01.2025 18:00:00;14.01.2025 19:00:00;698.9;0;1021;0;640;0;46.1;0;0;714.4;2406;714.4;-1691.6
14.01.2025 19:00:00;14.01.2025 20:00:00;825.6;0;1031;0;640;0;0;455.3;0;799;2496.6;1254.3;-1242.3
14.01.2025 20:00:00;14.01.2025 21:00:00;961.9;0;1031;0;640;0;0;726.6;0;850;2632.9;1576.6;-1056.3
14.01.2025 21:00:00;14.01.2025 22:00:00;1107.9;0;1011;0;640;0;0;789.5;0;813.9;2758.9;1603.4;-1155.5
14.01.2025 22:00:00;14.01.2025 23:00:00;1237.1;0;1001;0;640;0;0;876.6;0;835;2878.1;1711.6;-1166.5
14.01.2025 23:00:00;15.01.2025 00:00:00;1350.2;0;1001;0;640;0;0;1065.4;0;882;2991.2;1947.4;-1043.8
15.01.2025 00:00:00;15.01.2025 01:00:00;984.1;0;1001;0;640;0;0;936.4;0;879;2625.1;1815.4;-809.7
15.01.2025 01:00:00;15.01.2025 02:00:00;1139.3;0;1011;0;640;0;0;895.3;0;884;2790.3;1779.3;-1011
15.01.2025 02:00:00;15.01.2025 03:00:00;1416.6;0;1021;0;640;0;0;765.9;0;886;3077.6;1651.9;-1425.7
15.01.2025 03:00:00;15.01.2025 04:00:00;1680;0;1021;0;640;0;0;727.4;0;885;3341;1612.4;-1728.6
15.01.2025 04:00:00;15.01.2025 05:00:00;1680;0;1042;0;640;0;0;513.4;0;882;3362;1395.4;-1966.6
15.01.2025 05:00:00;15.01.2025 06:00:00;1680;0;1052;0;640;0;75.3;0;0;849.9;3447.3;849.9;-2597.4
15.01.2025 06:00:00;15.01.2025 07:00:00;1680;0;1052;0;640;0;687.5;0;0;856.2;4059.5;856.2;-3203.3
15.01.2025 07:00:00;15.01.2025 08:00:00;1680;0;1146.7;0;640;0;530.2;0;0;867.7;3996.9;867.7;-3129.2
15.01.2025 08:00:00;15.01.2025 09:00:00;1680;0;1056.1;0;640;0;899.8;0;0;766.1;4275.9;766.1;-3509.8
15.01.2025 09:00:00;15.01.2025 10:00:00;1680;0;1265.9;0;640;0;515.3;0;0;882.2;4101.2;882.2;-3219
15.01.2025 10:00:00;15.01.2025 11:00:00;1680;0;1363.6;0;640;0;321.5;0;0;916.8;4005.1;916.8;-3088.3
15.01.2025 11:00:00;15.01.2025 12:00:00;1680;0;1364.9;0;640;0;332.1;0;0;835.5;4017;835.5;-3181.5
15.01.2025 12:00:00;15.01.2025 13:00:00;1680;0;1444;0;582.5;0;376.8;0;0;800.3;4083.3;800.3;-3283
15.01.2025 13:00:00;15.01.2025 14:00:00;1680;0;1444;0;519.6;0;276.7;0;0;834.1;3920.3;834.1;-3086.2
15.01.2025 14:00:00;15.01.2025 15:00:00;1680;0;1444;0;640;0;141;0;0;887;3905;887;-3018
15.01.2025 15:00:00;15.01.2025 16:00:00;1680;0;1444;0;640;0;106.9;0;0;913;3870.9;913;-2957.9
15.01.2025 16:00:00;15.01.2025 17:00:00;1680;0;1444;0;640;0;74.7;0;0;918.8;3838.7;918.8;-2919.9
15.01.2025 17:00:00;15.01.2025 18:00:00;1680;0;1444;0;640;0;44.2;0;0;914;3808.2;914;-2894.2
15.01.2025 18:00:00;15.01.2025 19:00:00;1680;0;1444;0;640;0;0;140.2;0;902;3764;1042.2;-2721.8
15.01.2025 19:00:00;15.01.2025 20:00:00;1680;0;1444;0;640;0;0;351.9;0;821.5;3764;1173.4;-2590.6
15.01.2025 20:00:00;15.01.2025 21:00:00;1680;0;1444;0;640;0;0;782.6;0;885;3764;1667.6;-2096.4
15.01.2025 21:00:00;15.01.2025 22:00:00;1680;0;1444;0;640;0;0;1110.8;0;885;3764;1995.8;-1768.2
15.01.2025 22:00:00;15.01.2025 23:00:00;1680;0;1444;0;640;0;0;1301.5;0;777.9;3764;2079.4;-1684.6
15.01.2025 23:00:00;16.01.2025 00:00:00;1680;0;1444;0;640;0;0;1486.7;0;840.2;3764;2326.9;-1437.1
16.01.2025 00:00:00;16.01.2025 01:00:00;1680;0;1444;0;640;0;0;1360.3;0;842.3;3764;2202.6;-1561.4
16.01.2025 01:00:00;16.01.2025 02:00:00;1680;0;1444;0;640;0;0;1427.4;0;835;3764;2262.4;-1501.6
16.01.2025 02:00:00;16.01.2025 03:00:00;1680;0;1403;0;640;0;0;1635.6;0;904.5;3723;2540.1;-1182.9
16.01.2025 03:00:00;16.01.2025 04:00:00;1637.4;0;1372;0;640;0;0;1564.2;0;880.7;3649.4;2444.9;-1204.5
16.01.2025 04:00:00;16.01.2025 05:00:00;1624.6;0;1372;0;640;0;0;1571.5;0;873.4;3636.6;2444.9;-1191.7
16.01.2025 05:00:00;16.01.2025 06:00:00;1680;0;1393;0;640;0;0;1401.7;0;843.8;3713;2245.5;-1467.5
16.01.2025 06:00:00;16.01.2025 07:00:00;1680;0;1444;0;640;0;0;1240.1;0;945;3764;2185.1;-1578.9
16.01.2025 07:00:00;16.01.2025 08:00:00;1680;0;1444;0;640;0;0;723;0;991;3764;1714;-2050
16.01.2025 08:00:00;16.01.2025 09:00:00;1680;0;1444;0;640;0;0;530;0;994;3764;1524;-2240
16.01.2025 09:00:00;16.01.2025 10:00:00;1680;0;1351;0;640;0;0;446.4;0;1006;3671;1452.4;-2218.6
16.01.2025 10:00:00;16.01.2025 11:00:00;1680;0;1331;0;640;0;0;430.4;0;1006;3651;1436.4;-2214.6
16.01.2025 11:00:00;16.01.2025 12:00:00;1603.2;0;1320;0;640;0;0;296.4;0;947.1;3563.2;1243.5;-2319.7
16.01.2025 12:00:00;16.01.2025 13:00:00;1539.4;0;1310;0;640;0;0;249.2;0;881.2;3489.4;1130.4;-2359
16.01.2025 13:00:00;16.01.2025 14:00:00;1582.4;0;1320;0;640;0;0;367.6;0;922;3542.4;1289.6;-2252.8
16.01.2025 14:00:00;16.01.2025 15:00:00;1680;0;1341;0;640;0;0;518.5;0;979.6;3661;1498.1;-2162.9
16.01.2025 15:00:00;16.01.2025 16:00:00;1680;0;1434;0;640;0;0;512.5;0;1019.5;3754;1532;-2222
16.01.2025 16:00:00;16.01.2025 17:00:00;1680;0;1444;0;640;0;0;349;0;945.5;3764;1294.5;-2469.5
16.01.2025 17:00:00;16.01.2025 18:00:00;1680;0;1403;0;640;0;0;159.6;0;964;3723;1123.6;-2599.4
16.01.2025 18:00:00;16.01.2025 19:00:00;1680;0;1362;0;640;0;0;184;0;941.6;3682;1125.6;-2556.4
16.01.2025 19:00:00;16.01.2025 20:00:00;1680;0;1362;0;640;0;0;473.2;0;972.2;3682;1445.4;-2236.6
16.01.2025 20:00:00;16.01.2025 21:00:00;1680;0;1351;0;640;0;0;744.1;0;1012;3671;1756.1;-1914.9
16.01.2025 21:00:00;16.01.2025 22:00:00;1468.6;0;1351;0;640;0;0;1180.9;0;1019;3459.6;2199.9;-1259.7
16.01.2025 22:00:00;16.01.2025 23:00:00;1352.8;0;1341;0;640;0;0;1454.5;0;990.4;3333.8;2444.9;-888.9
16.01.2025 23:00:00;17.01.2025 00:00:00;1219.4;0;1341;0;640;0;0;1514.1;0;964.1;3200.4;2478.2;-722.2
17.01.2025 00:00:00;17.01.2025 01:00:00;1569.6;0;1310;0;640;0;0;1387.1;0;817.8;3519.6;2204.9;-1314.7
17.01.2025 01:00:00;17.01.2025 02:00:00;1558;0;1320;0;640;0;0;1509.4;0;862.1;3518;2371.5;-1146.5
17.01.2025 02:00:00;17.01.2025 03:00:00;1680;0;1320;0;640;0;0;1501.3;0;847.7;3640;2349;-1291
17.01.2025 03:00:00;17.01.2025 04:00:00;1680;0;1331;0;640;0;0;1508.4;0;841.1;3651;2349.5;-1301.5
17.01.2025 04:00:00;17.01.2025 05:00:00;1680;0;1331;0;640;0;0;1429.5;0;777.4;3651;2206.9;-1444.1
17.01.2025 05:00:00;17.01.2025 06:00:00;1680;0;1341;0;640;0;0;1425.1;0;807.6;3661;2232.7;-1428.3
17.01.2025 06:00:00;17.01.2025 07:00:00;1680;0;1444;0;640;0;0;1212.4;0;914.2;3764;2126.6;-1637.4
17.01.2025 07:00:00;17.01.2025 08:00:00;1680;0;1444;0;640;0;0;547.2;0;925.5;3764;1472.7;-2291.3
17.01.2025 08:00:00;17.01.2025 09:00:00;1680;0;1444;0;640;0;0;476.7;0;991;3764;1467.7;-2296.3
17.01.2025 09:00:00;17.01.2025 10:00:00;1680;0;1444;0;640;0;0;443.8;0;940.7;3764;1384.5;-2379.5
17.01.2025 10:00:00;17.01.2025 11:00:00;1624.3;0;1444;0;640;0;0;323.1;0;826.5;3708.3;1149.6;-2558.7
17.01.2025 11:00:00;17.01.2025 12:00:00;1641.8;0;1444;0;640;0;0;690.8;0;970.1;3725.8;1660.9;-2064.9
17.01.2025 12:00:00;17.01.2025 13:00:00;1611;0;1444;0;640;0;0;952.6;0;1011;3695;1963.6;-1731.4
17.01.2025 13:00:00;17.01.2025 14:00:00;1514.1;0;1444;0;640;0;0;1093.8;0;1007;3598.1;2100.8;-1497.3
17.01.2025 14:00:00;17.01.2025 15:00:00;1611.1;0;1444;0;640;0;0;1134.5;0;1007.1;3695.1;2141.6;-1553.5
17.01.2025 15:00:00;17.01.2025 16:00:00;1680;0;1444;0;640;0;0;1035.8;0;994.7;3764;2030.5;-1733.5
17.01.2025 16:00:00;17.01.2025 17:00:00;1680;0;1444;0;640;0;0;903.3;0;1003;3764;1906.3;-1857.7
17.01.2025 17:00:00;17.01.2025 18:00:00;1680;0;1444;0;640;0;0;930.4;0;1010;3764;1940.4;-1823.6
17.01.2025 18:00:00;17.01.2025 19:00:00;1680;0;1444;0;640;0;0;1222.2;0;1016;3764;2238.2;-1525.8
17.01.2025 19:00:00;17.01.2025 20:00:00;1680;0;1444;0;640;0;0;1254.5;0;935.4;3764;2189.9;-1574.1
17.01.2025 20:00:00;17.01.2025 21:00:00;1680;0;1444;0;640;0;0;1183.2;0;874.5;3764;2057.7;-1706.3
17.01.2025 21:00:00;17.01.2025 22:00:00;1680;0;1444;0;640;0;0;1212;0;847.4;3764;2059.4;-1704.6
17.01.2025 22:00:00;17.01.2025 23:00:00;1680;0;1444;0;640;0;0;1285.3;0;863.5;3764;2148.8;-1615.2
17.01.2025 23:00:00;18.01.2025 00:00:00;1680;0;1444;0;640;0;0;1349.7;0;867.9;3764;2217.6;-1546.4
18.01.2025 00:00:00;18.01.2025 01:00:00;1680;0;1444;0;640;0;0;1567.7;0;885.7;3764;2453.4;-1310.6
18.01.2025 01:00:00;18.01.2025 02:00:00;1680;0;1444;0;640;0;0;1593.1;0;853.4;3764;2446.5;-1317.5
18.01.2025 02:00:00;18.01.2025 03:00:00;1680;0;1444;0;640;0;0;1608.9;0;839.7;3764;2448.6;-1315.4
18.01.2025 03:00:00;18.01.2025 04:00:00;1680;0;1444;0;640;0;0;1697;0;869.7;3764;2566.7;-1197.3
18.01.2025 04:00:00;18.01.2025 05:00:00;1680;0;1444;0;640;0;0;1691.8;0;895;3764;2586.8;-1177.2
18.01.2025 05:00:00;18.01.2025 06:00:00;1680;0;1444;0;640;0;0;1603.5;0;853.1;3764;2456.6;-1307.4
18.01.2025 06:00:00;18.01.2025 07:00:00;1680;0;1444;0;640;0;0;1594.5;0;897;3764;2491.5;-1272.5
18.01.2025 07:00:00;18.01.2025 08:00:00;1680;0;1444;0;640;0;0;520;0;685.9;3764;1205.9;-2558.1
18.01.2025 08:00:00;18.01.2025 09:00:00;1680;0;1444;0;640;0;0;47.9;0;631.8;3764;679.7;-3084.3
