Delivery Start (CET);Delivery End (CET);NO1 NO1->NO2 Export (MW);NO1 NO2->NO1 Import (MW);NO1 NO1->NO3 Export (MW);NO1 NO3->NO1 Import (MW);NO1 NO1->NO5 Export (MW);NO1 NO5->NO1 Import (MW);NO1 NO1->SE3 Export (MW);NO1 SE3->NO1 Import (MW);NO1 Total Export (MW);NO1 Total Import (MW);NO1 Total Net Position (MW)
10.01.2025 00:00:00;10.01.2025 01:00:00;0;545.5;0;452.9;0;2905.1;852.3;0;852.3;3903.5;3051.2
10.01.2025 01:00:00;10.01.2025 02:00:00;0;493.4;0;426.6;0;2917.4;972.5;0;972.5;3837.4;2864.9
10.01.2025 02:00:00;10.01.2025 03:00:00;0;483.8;0;422.8;0;2921.3;936.6;0;936.6;3827.9;2891.3
10.01.2025 03:00:00;10.01.2025 04:00:00;0;471.5;0;415.9;0;2907.3;920.1;0;920.1;3794.7;2874.6
10.01.2025 04:00:00;10.01.2025 05:00:00;0;539;0;406.8;0;2919;942;0;942;3864.8;2922.8
10.01.2025 05:00:00;10.01.2025 06:00:00;0;487.8;0;451.5;0;2904.7;759.9;0;759.9;3844;3084.1
10.01.2025 06:00:00;10.01.2025 07:00:00;0;267.2;0;525.5;0;2964.2;269.3;0;269.3;3756.9;3487.6
10.01.2025 07:00:00;10.01.2025 08:00:00;0;365.6;0;539.1;0;2912.9;17;0;17;3817.6;3800.6
10.01.2025 08:00:00;10.01.2025 09:00:00;0;593.6;0;532.2;0;2952.9;120.5;0;120.5;4078.7;3958.2
10.01.2025 09:00:00;10.01.2025 10:00:00;0;712.6;0;533.5;0;2977.3;195.7;0;195.7;4223.4;4027.7
10.01.2025 10:00:00;10.01.2025 11:00:00;0;709.2;0;541.3;0;2981.6;165;0;165;4232.1;4067.1
10.01.2025 11:00:00;10.01.2025 12:00:00;0;334.3;0;564.8;0;2963.9;0;211.9;0;4074.9;4074.9
10.01.2025 12:00:00;10.01.2025 13:00:00;0;33.9;0;572.9;0;2926.3;0;500.6;0;4033.7;4033.7
10.01.2025 13:00:00;10.01.2025 14:00:00;0;441.9;0;575;0;3010.7;0;101.9;0;4129.5;4129.5
10.01.2025 14:00:00;10.01.2025 15:00:00;0;128.3;0;583.9;0;2963.7;0;267.1;0;3943;3943
10.01.2025 15:00:00;10.01.2025 16:00:00;0;155.6;0;584;0;2985.2;0;179.7;0;3904.5;3904.5
10.01.2025 16:00:00;10.01.2025 17:00:00;0;137;0;602.1;0;2948.4;0;279.6;0;3967.1;3967.1
10.01.2025 17:00:00;10.01.2025 18:00:00;0;230.7;0;605;0;2880;0;240.4;0;3956.1;3956.1
10.01.2025 18:00:00;10.01.2025 19:00:00;73.1;0;0;618.6;0;2910.3;0;451.9;73.1;3980.8;3907.7
10.01.2025 19:00:00;10.01.2025 20:00:00;39.4;0;0;633.8;0;2960.5;0;480.3;39.4;4074.6;4035.2
10.01.2025 20:00:00;10.01.2025 21:00:00;8.1;0;0;577.5;0;2863.7;0;473.6;8.1;3914.8;3906.7
10.01.2025 21:00:00;10.01.2025 22:00:00;221.1;0;0;636.7;0;2970.2;0;485.3;221.1;4092.2;3871.1
10.01.2025 22:00:00;10.01.2025 23:00:00;354.2;0;0;656;0;2663.9;0;765.2;354.2;4085.1;3730.9
10.01.2025 23:00:00;11.01.2025 00:00:00;884.9;0;0;666;0;2541.6;0;1251.3;884.9;4458.9;3574
11.01.2025 00:00:00;11.01.2025 01:00:00;1422.2;0;0;677.4;0;2311.3;0;1873;1422.2;4861.7;3439.5
11.01.2025 01:00:00;11.01.2025 02:00:00;1491;0;0;690.1;0;2294.6;0;1825;1491;4809.7;3318.7
11.01.2025 02:00:00;11.01.2025 03:00:00;1487.4;0;0;677.6;0;2210.7;0;1831;1487.4;4719.3;3231.9
11.01.2025 03:00:00;11.01.2025 04:00:00;1526.5;0;0;674.7;0;2180.1;0;1844;1526.5;4698.8;3172.3
11.01.2025 04:00:00;11.01.2025 05:00:00;1238.4;0;0;659.8;0;1866.5;0;1837;1238.4;4363.3;3124.9
11.01.2025 05:00:00;11.01.2025 06:00:00;1236.7;0;0;657.3;0;1847.1;0;1863;1236.7;4367.4;3130.7
11.01.2025 06:00:00;11.01.2025 07:00:00;1209.8;0;0;665.5;0;1904.2;0;1866;1209.8;4435.7;3225.9
11.01.2025 07:00:00;11.01.2025 08:00:00;1118.9;0;0;648.6;0;1980.3;0;1866;1118.9;4494.9;3376
11.01.2025 08:00:00;11.01.2025 09:00:00;773.8;0;0;626.9;0;2164;0;1465;773.8;4255.9;3482.1
11.01.2025 09:00:00;11.01.2025 10:00:00;381.8;0;0;612.8;0;2300;0;1149.1;381.8;4061.9;3680.1
11.01.2025 10:00:00;11.01.2025 11:00:00;234.3;0;0;604.6;0;2476.4;0;953.7;234.3;4034.7;3800.4
11.01.2025 11:00:00;11.01.2025 12:00:00;212.3;0;0;595.2;0;2458.9;0;993.9;212.3;4048;3835.7
11.01.2025 12:00:00;11.01.2025 13:00:00;327.3;0;0;599.9;0;2390.6;0;1135.4;327.3;4125.9;3798.6
11.01.2025 13:00:00;11.01.2025 14:00:00;787;0;0;651.2;0;2571;0;1327.5;787;4549.7;3762.7
11.01.2025 14:00:00;11.01.2025 15:00:00;799.9;0;0;653.9;0;2616.2;0;1309.1;799.9;4579.2;3779.3
11.01.2025 15:00:00;11.01.2025 16:00:00;516.6;0;0;626;0;2687;0;1050.7;516.6;4363.7;3847.1
11.01.2025 16:00:00;11.01.2025 17:00:00;74.5;0;0;607.8;0;2772.9;0;696.3;74.5;4077;4002.5
11.01.2025 17:00:00;11.01.2025 18:00:00;86;0;0;629.4;0;2879.3;0;631.4;86;4140.1;4054.1
11.01.2025 18:00:00;11.01.2025 19:00:00;206.7;0;0;638.3;0;2948.8;0;657.5;206.7;4244.6;4037.9
11.01.2025 19:00:00;11.01.2025 20:00:00;331.5;0;0;662.2;0;2824.6;0;814.9;331.5;4301.7;3970.2
11.01.2025 20:00:00;11.01.2025 21:00:00;759.6;0;0;706.4;0;2802.1;0;1156;759.6;4664.5;3904.9
11.01.2025 21:00:00;11.01.2025 22:00:00;634.8;0;0;690.7;0;2808.2;0;973.4;634.8;4472.3;3837.5
11.01.2025 22:00:00;11.01.2025 23:00:00;788.5;0;0;697.2;0;2695.1;0;1099.3;788.5;4491.6;3703.1
11.01.2025 23:00:00;12.01.2025 00:00:00;1020.2;0;0;695.4;0;2571.8;0;1392.3;1020.2;4659.5;3639.3
12.01.2025 00:00:00;12.01.2025 01:00:00;1326;0;0;681.8;0;2418.1;0;1860;1326;4959.9;3633.9
12.01.2025 01:00:00;12.01.2025 02:00:00;1356.5;0;0;678.5;0;2368.8;0;1852;1356.5;4899.3;3542.8
12.01.2025 02:00:00;12.01.2025 03:00:00;1386.1;0;0;678.5;0;2354.7;0;1849;1386.1;4882.2;3496.1
12.01.2025 03:00:00;12.01.2025 04:00:00;1362.2;0;0;673.1;0;2318.6;0;1859;1362.2;4850.7;3488.5
12.01.2025 04:00:00;12.01.2025 05:00:00;1352.8;0;0;697.4;0;2349.1;0;1797.8;1352.8;4844.3;3491.5
12.01.2025 05:00:00;12.01.2025 06:00:00;1048;0;0;682.2;0;2519.2;0;1406.2;1048;4607.6;3559.6
12.01.2025 06:00:00;12.01.2025 07:00:00;811.1;0;0;683;0;2585.9;0;1257.5;811.1;4526.4;3715.3
12.01.2025 07:00:00;12.01.2025 08:00:00;397.7;0;0;665;0;2911.5;0;691.5;397.7;4268;3870.3
12.01.2025 08:00:00;12.01.2025 09:00:00;0;104.2;0;681.8;0;3148.9;0;31;0;3965.9;3965.9
12.01.2025 09:00:00;12.01.2025 10:00:00;0;424.9;0;688.2;0;3180.7;331.9;0;331.9;4293.8;3961.9
12.01.2025 10:00:00;12.01.2025 11:00:00;0;447.3;0;691.9;0;3147.4;281.8;0;281.8;4286.6;4004.8
12.01.2025 11:00:00;12.01.2025 12:00:00;0;394.3;0;691.1;0;3119.8;220.3;0;220.3;4205.2;3984.9
12.01.2025 12:00:00;12.01.2025 13:00:00;0;546.1;0;697.1;0;3174.6;331.1;0;331.1;4417.8;4086.7
12.01.2025 13:00:00;12.01.2025 14:00:00;0;621.8;0;709.1;0;3201.6;448.6;0;448.6;4532.5;4083.9
12.01.2025 14:00:00;12.01.2025 15:00:00;0;468;0;696.1;0;3155;340.2;0;340.2;4319.1;3978.9
12.01.2025 15:00:00;12.01.2025 16:00:00;0;642.4;0;674.4;0;3111.7;481.6;0;481.6;4428.5;3946.9
12.01.2025 16:00:00;12.01.2025 17:00:00;0;950;0;654.5;0;3125.2;445.6;0;445.6;4729.7;4284.1
12.01.2025 17:00:00;12.01.2025 18:00:00;0;909.5;0;655.8;0;3124.7;457.1;0;457.1;4690;4232.9
12.01.2025 18:00:00;12.01.2025 19:00:00;0;702.4;0;638.6;0;3084.9;311;0;311;4425.9;4114.9
12.01.2025 19:00:00;12.01.2025 20:00:00;0;359.6;0;650.9;0;3071.9;63.6;0;63.6;4082.4;4018.8
12.01.2025 20:00:00;12.01.2025 21:00:00;0;471.4;0;631.4;0;3044.4;153.9;0;153.9;4147.2;3993.3
12.01.2025 21:00:00;12.01.2025 22:00:00;0;604;0;633.3;0;3187.2;491.4;0;491.4;4424.5;3933.1
12.01.2025 22:00:00;12.01.2025 23:00:00;0;881.1;0;641.8;0;3267.4;756.8;0;756.8;4790.3;4033.5
12.01.2025 23:00:00;13.01.2025 00:00:00;0;860.8;0;645;0;3116.2;596.2;0;596.2;4622;4025.8
13.01.2025 00:00:00;13.01.2025 01:00:00;0;507.6;0;631;0;2574.1;77.3;0;77.3;3712.7;3635.4
13.01.2025 01:00:00;13.01.2025 02:00:00;0;322.5;0;655.1;0;2277.5;0;285.2;0;3540.3;3540.3
13.01.2025 02:00:00;13.01.2025 03:00:00;0;389.2;0;570.8;0;2064.8;0;399.3;0;3424.1;3424.1
13.01.2025 03:00:00;13.01.2025 04:00:00;0;163.8;0;611.3;0;1928.4;0;650.1;0;3353.6;3353.6
13.01.2025 04:00:00;13.01.2025 05:00:00;0;15.4;0;631.7;0;1903.9;0;760.5;0;3311.5;3311.5
13.01.2025 05:00:00;13.01.2025 06:00:00;425.6;0;0;670.1;0;2511.4;0;688.2;425.6;3869.7;3444.1
13.01.2025 06:00:00;13.01.2025 07:00:00;19.6;0;0;685.1;0;2777.1;0;398.1;19.6;3860.3;3840.7
13.01.2025 07:00:00;13.01.2025 08:00:00;0;420.5;0;697.2;0;3142.1;0;7.6;0;4267.4;4267.4
13.01.2025 08:00:00;13.01.2025 09:00:00;0;576.3;0;705.4;0;3095;87.9;0;87.9;4376.7;4288.8
13.01.2025 09:00:00;13.01.2025 10:00:00;0;349.7;0;715.9;0;3225.2;21;0;21;4290.8;4269.8
13.01.2025 10:00:00;13.01.2025 11:00:00;0;29.3;0;718.8;0;3090.9;0;339;0;4178;4178
13.01.2025 11:00:00;13.01.2025 12:00:00;0;202.7;0;708.9;0;2742.2;0;479.9;0;4133.7;4133.7
13.01.2025 12:00:00;13.01.2025 13:00:00;0;115.4;0;696.7;0;2622.9;0;605.8;0;4040.8;4040.8
13.01.2025 13:00:00;13.01.2025 14:00:00;0;86.4;0;690.1;0;2508.5;0;696.1;0;3981.1;3981.1
13.01.2025 14:00:00;13.01.2025 15:00:00;92.5;0;0;689.8;0;2502;0;846.8;92.5;4038.6;3946.1
13.01.2025 15:00:00;13.01.2025 16:00:00;0;80.8;0;680.7;0;2316.2;0;813.5;0;3891.2;3891.2
13.01.2025 16:00:00;13.01.2025 17:00:00;0;156.8;0;687.1;0;2240.1;0;866.2;0;3950.2;3950.2
13.01.2025 17:00:00;13.01.2025 18:00:00;0;218.4;0;684.9;0;2293.3;0;686.2;0;3882.8;3882.8
13.01.2025 18:00:00;13.01.2025 19:00:00;0;132.1;0;669.6;0;2150.3;0;833.9;0;3785.9;3785.9
13.01.2025 19:00:00;13.01.2025 20:00:00;372.2;0;0;660.6;0;1712.8;0;1755.1;372.2;4128.5;3756.3
13.01.2025 20:00:00;13.01.2025 21:00:00;499;0;0;645.7;0;1680.9;0;1795;499;4121.6;3622.6
13.01.2025 21:00:00;13.01.2025 22:00:00;650;0;0;643.8;0;1727.8;0;1749;650;4120.6;3470.6
13.01.2025 22:00:00;13.01.2025 23:00:00;653.6;0;0;629.4;0;1571.9;0;1753;653.6;3954.3;3300.7
13.01.2025 23:00:00;14.01.2025 00:00:00;759.9;0;0;612.2;0;1405.8;0;1761;759.9;3779;3019.1
14.01.2025 00:00:00;14.01.2025 01:00:00;986.7;0;0;627.9;0;1583.9;0;1687;986.7;3898.8;2912.1
14.01.2025 01:00:00;14.01.2025 02:00:00;1102.8;0;0;621.7;0;1480.6;0;1695;1102.8;3797.3;2694.5
14.01.2025 02:00:00;14.01.2025 03:00:00;1132.5;0;0;618;0;1437.1;0;1683;1132.5;3738.1;2605.6
14.01.2025 03:00:00;14.01.2025 04:00:00;1225.5;0;0;616.3;0;1418.4;0;1686;1225.5;3720.7;2495.2
14.01.2025 04:00:00;14.01.2025 05:00:00;1262.3;0;0;619.1;0;1443.2;0;1696;1262.3;3758.3;2496
14.01.2025 05:00:00;14.01.2025 06:00:00;1189;0;0;618.7;0;1513.8;0;1706;1189;3838.5;2649.5
14.01.2025 06:00:00;14.01.2025 07:00:00;922.9;0;0;640.6;0;1664.7;0;1681;922.9;3986.3;3063.4
14.01.2025 07:00:00;14.01.2025 08:00:00;1039.9;0;0;674.2;0;2151.6;0;1727;1039.9;4552.8;3512.9
14.01.2025 08:00:00;14.01.2025 09:00:00;799.6;0;0;671;0;2305.9;0;1614;799.6;4590.9;3791.3
14.01.2025 09:00:00;14.01.2025 10:00:00;715.5;0;0;674.4;0;2327.8;0;1566.2;715.5;4568.4;3852.9
14.01.2025 10:00:00;14.01.2025 11:00:00;797.5;0;0;678.4;0;2216.7;0;1772;797.5;4667.1;3869.6
14.01.2025 11:00:00;14.01.2025 12:00:00;654.8;0;0;658.3;0;2157.8;0;1665.5;654.8;4481.6;3826.8
14.01.2025 12:00:00;14.01.2025 13:00:00;702.6;0;0;640.7;0;2094.9;0;1699.6;702.6;4435.2;3732.6
14.01.2025 13:00:00;14.01.2025 14:00:00;731.1;0;0;645.4;0;2119.8;0;1682.8;731.1;4448;3716.9
14.01.2025 14:00:00;14.01.2025 15:00:00;221.7;0;0;613.1;0;1857.7;0;1463.8;221.7;3934.6;3712.9
14.01.2025 15:00:00;14.01.2025 16:00:00;316;0;0;636;0;2247;0;1232.3;316;4115.3;3799.3
14.01.2025 16:00:00;14.01.2025 17:00:00;0;406.4;0;634.6;0;2096.6;0;742.1;0;3879.7;3879.7
14.01.2025 17:00:00;14.01.2025 18:00:00;0;241.6;0;651.3;0;2533.6;0;445.1;0;3871.6;3871.6
14.01.2025 18:00:00;14.01.2025 19:00:00;0;46.1;0;627.3;0;2576.7;0;534.9;0;3785;3785
14.01.2025 19:00:00;14.01.2025 20:00:00;455.3;0;0;666.7;0;2500.8;0;1000.5;455.3;4168;3712.7
14.01.2025 20:00:00;14.01.2025 21:00:00;726.6;0;0;660;0;2481.7;0;1228;726.6;4369.7;3643.1
14.01.2025 21:00:00;14.01.2025 22:00:00;789.5;0;0;651;0;2341;0;1395.7;789.5;4387.7;3598.2
14.01.2025 22:00:00;14.01.2025 23:00:00;876.6;0;0;633;0;2325.9;0;1325.6;876.6;4284.5;3407.9
14.01.2025 23:00:00;15.01.2025 00:00:00;1065.4;0;0;648.6;0;2348.2;0;1295.2;1065.4;4292;3226.6
15.01.2025 00:00:00;15.01.2025 01:00:00;936.4;0;0;628.2;0;2380.9;0;1002.5;936.4;4011.6;3075.2
15.01.2025 01:00:00;15.01.2025 02:00:00;895.3;0;0;614.4;0;2414;0;682.9;895.3;3711.3;2816
15.01.2025 02:00:00;15.01.2025 03:00:00;765.9;0;0;622.9;0;2537.6;0;395.1;765.9;3555.6;2789.7
15.01.2025 03:00:00;15.01.2025 04:00:00;727.4;0;0;644.4;0;2593.5;0;251.6;727.4;3489.5;2762.1
15.01.2025 04:00:00;15.01.2025 05:00:00;513.4;0;0;625.3;0;2709.1;75.6;0;589;3334.4;2745.4
15.01.2025 05:00:00;15.01.2025 06:00:00;0;75.3;0;622;0;2991.2;1121;0;1121;3688.5;2567.5
15.01.2025 06:00:00;15.01.2025 07:00:00;0;687.5;0;517.6;0;3507.6;1895.7;0;1895.7;4712.7;2817
15.01.2025 07:00:00;15.01.2025 08:00:00;0;530.2;0;622;0;3479.3;1411.7;0;1411.7;4631.5;3219.8
15.01.2025 08:00:00;15.01.2025 09:00:00;0;899.8;0;635.4;0;3464.3;1700.9;0;1700.9;4999.5;3298.6
15.01.2025 09:00:00;15.01.2025 10:00:00;0;515.3;0;680.1;0;3507.8;1414;0;1414;4703.2;3289.2
15.01.2025 10:00:00;15.01.2025 11:00:00;0;321.5;0;652;0;3487.3;1125;0;1125;4460.8;3335.8
15.01.2025 11:00:00;15.01.2025 12:00:00;0;332.1;0;667.5;0;3258.4;880.6;0;880.6;4258;3377.4
15.01.2025 12:00:00;15.01.2025 13:00:00;0;376.8;0;671.9;0;3175.4;886.9;0;886.9;4224.1;3337.2
15.01.2025 13:00:00;15.01.2025 14:00:00;0;276.7;0;645.9;0;3199.6;780.3;0;780.3;4122.2;3341.9
15.01.2025 14:00:00;15.01.2025 15:00:00;0;141;0;652;0;3240.2;673.2;0;673.2;4033.2;3360
15.01.2025 15:00:00;15.01.2025 16:00:00;0;106.9;0;615.7;0;3280.3;605.3;0;605.3;4002.9;3397.6
15.01.2025 16:00:00;15.01.2025 17:00:00;0;74.7;0;620.7;0;3275.2;530.1;0;530.1;3970.6;3440.5
15.01.2025 17:00:00;15.01.2025 18:00:00;0;44.2;0;618.6;0;3231.6;504.7;0;504.7;3894.4;3389.7
15.01.2025 18:00:00;15.01.2025 19:00:00;140.2;0;0;635.2;0;3043.1;211.8;0;352;3678.3;3326.3
15.01.2025 19:00:00;15.01.2025 20:00:00;351.9;0;0;678.2;0;2606.3;0;291;351.9;3575.5;3223.6
15.01.2025 20:00:00;15.01.2025 21:00:00;782.6;0;0;677.9;0;2494.5;0;807.9;782.6;3980.3;3197.7
15.01.2025 21:00:00;15.01.2025 22:00:00;1110.8;0;0;663.8;0;2260.1;0;1191.8;1110.8;4115.7;3004.9
15.01.2025 22:00:00;15.01.2025 23:00:00;1301.5;0;0;649.4;0;1801.5;0;1683;1301.5;4133.9;2832.4
15.01.2025 23:00:00;16.01.2025 00:00:00;1486.7;0;0;637.2;0;1833.7;0;1666;1486.7;4136.9;2650.2
16.01.2025 00:00:00;16.01.2025 01:00:00;1360.3;0;0;626;0;1558.3;0;1696;1360.3;3880.3;2520
16.01.2025 01:00:00;16.01.2025 02:00:00;1427.4;0;0;611.6;0;1465.7;0;1710;1427.4;3787.3;2359.9
16.01.2025 02:00:00;16.01.2025 03:00:00;1635.6;0;0;621.6;0;1553.4;0;1759;1635.6;3934;2298.4
16.01.2025 03:00:00;16.01.2025 04:00:00;1564.2;0;0;597;0;1518.3;0;1717;1564.2;3832.3;2268.1
16.01.2025 04:00:00;16.01.2025 05:00:00;1571.5;0;0;604.4;0;1499.5;0;1736;1571.5;3839.9;2268.4
16.01.2025 05:00:00;16.01.2025 06:00:00;1401.7;0;0;600;0;1513.5;0;1702;1401.7;3815.5;2413.8
16.01.2025 06:00:00;16.01.2025 07:00:00;1240.1;0;0;634.4;0;1979.4;0;1501;1240.1;4114.8;2874.7
16.01.2025 07:00:00;16.01.2025 08:00:00;723;0;0;652.3;0;2550.9;0;695.5;723;3898.7;3175.7
16.01.2025 08:00:00;16.01.2025 09:00:00;530;0;0;662.4;0;2696.2;0;454.7;530;3813.3;3283.3
16.01.2025 09:00:00;16.01.2025 10:00:00;446.4;0;0;671.8;0;2822.1;0;241;446.4;3734.9;3288.5
16.01.2025 10:00:00;16.01.2025 11:00:00;430.4;0;0;664.8;0;2840.3;0;238;430.4;3743.1;3312.7
16.01.2025 11:00:00;16.01.2025 12:00:00;296.4;0;0;646.3;0;2726.6;0;212.7;296.4;3585.6;3289.2
16.01.2025 12:00:00;16.01.2025 13:00:00;249.2;0;0;635.1;0;2570.4;0;282;249.2;3487.5;3238.3
16.01.2025 13:00:00;16.01.2025 14:00:00;367.6;0;0;654.4;0;2593.9;0;323;367.6;3571.3;3203.7
16.01.2025 14:00:00;16.01.2025 15:00:00;518.5;0;0;658;0;2664;0;404.7;518.5;3726.7;3208.2
16.01.2025 15:00:00;16.01.2025 16:00:00;512.5;0;0;644.4;0;2757.5;0;380.7;512.5;3782.6;3270.1
16.01.2025 16:00:00;16.01.2025 17:00:00;349;0;0;656;0;2674.7;0;368.1;349;3698.8;3349.8
16.01.2025 17:00:00;16.01.2025 18:00:00;159.6;0;0;634.4;0;2863.4;11.6;0;171.2;3497.8;3326.6
16.01.2025 18:00:00;16.01.2025 19:00:00;184;0;0;630.2;0;2773.1;0;75.9;184;3479.2;3295.2
16.01.2025 19:00:00;16.01.2025 20:00:00;473.2;0;0;661.4;0;2684.2;0;363;473.2;3708.6;3235.4
16.01.2025 20:00:00;16.01.2025 21:00:00;744.1;0;0;673.1;0;2608.7;0;717.3;744.1;3999.1;3255
16.01.2025 21:00:00;16.01.2025 22:00:00;1180.9;0;0;661.4;0;2309.6;0;1296.5;1180.9;4267.5;3086.6
16.01.2025 22:00:00;16.01.2025 23:00:00;1454.5;0;0;648.2;0;2016.2;0;1751;1454.5;4415.4;2960.9
16.01.2025 23:00:00;17.01.2025 00:00:00;1514.1;0;0;627.8;0;1869.4;0;1742;1514.1;4239.2;2725.1
17.01.2025 00:00:00;17.01.2025 01:00:00;1387.1;0;0;613.9;0;1433.1;0;1748;1387.1;3795;2407.9
17.01.2025 01:00:00;17.01.2025 02:00:00;1509.4;0;0;613.6;0;1476.9;0;1754;1509.4;3844.5;2335.1
17.01.2025 02:00:00;17.01.2025 03:00:00;1501.3;0;0;612.3;0;1430.5;0;1751;1501.3;3793.8;2292.5
17.01.2025 03:00:00;17.01.2025 04:00:00;1508.4;0;0;609.3;0;1401.5;0;1752;1508.4;3762.8;2254.4
17.01.2025 04:00:00;17.01.2025 05:00:00;1429.5;0;0;603.1;0;1301.4;0;1807;1429.5;3711.5;2282
17.01.2025 05:00:00;17.01.2025 06:00:00;1425.1;0;0;615.6;0;1404.6;0;1803;1425.1;3823.2;2398.1
17.01.2025 06:00:00;17.01.2025 07:00:00;1212.4;0;0;618.2;0;1880.9;0;1365.7;1212.4;3864.8;2652.4
17.01.2025 07:00:00;17.01.2025 08:00:00;547.2;0;0;609.8;0;2435;0;673.1;547.2;3717.9;3170.7
17.01.2025 08:00:00;17.01.2025 09:00:00;476.7;0;0;603.8;0;2706.2;0;463.8;476.7;3773.8;3297.1
17.01.2025 09:00:00;17.01.2025 10:00:00;443.8;0;0;617;0;2578.6;0;611.7;443.8;3807.3;3363.5
17.01.2025 10:00:00;17.01.2025 11:00:00;323.1;0;0;662.4;0;2315.6;0;672.3;323.1;3650.3;3327.2
17.01.2025 11:00:00;17.01.2025 12:00:00;690.8;0;0;656.9;0;2485.3;0;807.1;690.8;3949.3;3258.5
17.01.2025 12:00:00;17.01.2025 13:00:00;952.6;0;0;664.3;0;2424.6;0;1068.3;952.6;4157.2;3204.6
17.01.2025 13:00:00;17.01.2025 14:00:00;1093.8;0;0;661.2;0;2303.7;0;1235;1093.8;4199.9;3106.1
17.01.2025 14:00:00;17.01.2025 15:00:00;1134.5;0;0;665;0;2269.4;0;1302.6;1134.5;4237;3102.5
17.01.2025 15:00:00;17.01.2025 16:00:00;1035.8;0;0;670.5;0;2299.5;0;1221;1035.8;4191;3155.2
17.01.2025 16:00:00;17.01.2025 17:00:00;903.3;0;0;679.5;0;2423.8;0;1069.6;903.3;4172.9;3269.6
17.01.2025 17:00:00;17.01.2025 18:00:00;930.4;0;0;675.8;0;2415.9;0;1017.1;930.4;4108.8;3178.4
17.01.2025 18:00:00;17.01.2025 19:00:00;1222.2;0;0;668.7;0;2234.6;0;1408.5;1222.2;4311.8;3089.6
17.01.2025 19:00:00;17.01.2025 20:00:00;1254.5;0;0;663.1;0;1977.8;0;1734;1254.5;4374.9;3120.4
17.01.2025 20:00:00;17.01.2025 21:00:00;1183.2;0;0;646.1;0;1828.1;0;1727;1183.2;4201.2;3018
17.01.2025 21:00:00;17.01.2025 22:00:00;1212;0;0;620.6;0;1713.2;0;1736;1212;4069.8;2857.8
17.01.2025 22:00:00;17.01.2025 23:00:00;1285.3;0;0;632.5;0;1651.7;0;1678;1285.3;3962.2;2676.9
17.01.2025 23:00:00;18.01.2025 00:00:00;1349.7;0;0;630.1;0;1617.1;0;1698;1349.7;3945.2;2595.5
18.01.2025 00:00:00;18.01.2025 01:00:00;1567.7;0;0;638.6;0;1933;0;1678;1567.7;4249.6;2681.9
18.01.2025 01:00:00;18.01.2025 02:00:00;1593.1;0;0;660.8;0;1793.8;0;1706;1593.1;4160.6;2567.5
18.01.2025 02:00:00;18.01.2025 03:00:00;1608.9;0;0;653.8;0;1727.8;0;1719;1608.9;4100.6;2491.7
18.01.2025 03:00:00;18.01.2025 04:00:00;1697;0;0;654.1;0;1768.9;0;1738;1697;4161;2464
18.01.2025 04:00:00;18.01.2025 05:00:00;1691.8;0;0;638.3;0;1803.9;0;1733;1691.8;4175.2;2483.4
18.01.2025 05:00:00;18.01.2025 06:00:00;1603.5;0;0;625.5;0;1731.1;0;1789;1603.5;4145.6;2542.1
18.01.2025 06:00:00;18.01.2025 07:00:00;1594.5;0;0;600.7;0;1951;0;1688.3;1594.5;4240;2645.5
18.01.2025 07:00:00;18.01.2025 08:00:00;520;0;0;591.3;0;2012.4;0;653.9;520;3257.6;2737.6
18.01.2025 08:00:00;18.01.2025 09:00:00;47.9;0;0;566.3;0;2196.8;0;118.7;47.9;2881.8;2833.9
18.01.2025 09:00:00;18.01.2025 10:00:00;0;224.2;0;544.2;0;2512.4;273.3;0;273.3;3280.8;3007.5
18.01.2025 10:00:00;18.01.2025 11:00:00;0;237.1;0;525.7;0;2792.8;534.5;0;534.5;3555.6;3021.1
18.01.2025 11:00:00;18.01.2025 12:00:00;0;309.9;0;523.1;0;2798.5;673.3;0;673.3;3631.5;2958.2
18.01.2025 12:00:00;18.01.2025 13:00:00;0;318.2;0;572.5;0;2556.1;575.3;0;575.3;3446.8;2871.5
18.01.2025 13:00:00;18.01.2025 14:00:00;0;374.8;0;575.2;0;2506.8;655.6;0;655.6;3456.8;2801.2
18.01.2025 14:00:00;18.01.2025 15:00:00;0;335.7;0;600.8;0;2569.6;704.7;0;704.7;3506.1;2801.4
18.01.2025 15:00:00;18.01.2025 16:00:00;0;242.6;0;582.6;0;2684;676.5;0;676.5;3509.2;2832.7
18.01.2025 16:00:00;18.01.2025 17:00:00;0;192.8;0;638.4;0;2851.1;744.6;0;744.6;3682.3;2937.7
18.01.2025 17:00:00;18.01.2025 18:00:00;0;134.1;0;633.2;0;2876.8;649;0;649;3644.1;2995.1
18.01.2025 18:00:00;18.01.2025 19:00:00;0;139.1;0;631.9;0;2503.2;307.1;0;307.1;3274.2;2967.1
18.01.2025 19:00:00;18.01.2025 20:00:00;0;5.5;0;661.2;0;2144.7;0;91.6;0;2903;2903
18.01.2025 20:00:00;18.01.2025 21:00:00;329.3;0;0;657.5;0;2098.7;0;450.6;329.3;3206.8;2877.5
18.01.2025 21:00:00;18.01.2025 22:00:00;574.1;0;0;649.2;0;1944.2;0;781;574.1;3374.4;2800.3
18.01.2025 22:00:00;18.01.2025 23:00:00;1105.6;0;0;636.3;0;1839.9;0;1199.6;1105.6;3675.8;2570.2
