"MTU (UTC)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"19/07/2024 19:00:00 - 19/07/2024 20:00:00","BZN|NO2","196.96","n/e","184.00","196.59"
"19/07/2024 20:00:00 - 19/07/2024 21:00:00","BZN|NO2","219.59","n/e","202.00","216.45"
"19/07/2024 21:00:00 - 19/07/2024 22:00:00","BZN|NO2","229.98","n/e","205.00","186.12"
"19/07/2024 22:00:00 - 19/07/2024 23:00:00","BZN|NO2","199.76","n/e","198.00","170.85"
"19/07/2024 23:00:00 - 20/07/2024 00:00:00","BZN|NO2","196.61","n/e","192.00","164.29"
"20/07/2024 00:00:00 - 20/07/2024 01:00:00","BZN|NO2","196.75","n/e","192.00","167.75"
"20/07/2024 01:00:00 - 20/07/2024 02:00:00","BZN|NO2","195.82","n/e","176.00","161.41"
"20/07/2024 02:00:00 - 20/07/2024 03:00:00","BZN|NO2","189.79","n/e","165.00","141.11"
"20/07/2024 03:00:00 - 20/07/2024 04:00:00","BZN|NO2","185.23","n/e","161.00","126.83"
"20/07/2024 04:00:00 - 20/07/2024 05:00:00","BZN|NO2","183.03","n/e","165.00","132.03"
"20/07/2024 05:00:00 - 20/07/2024 06:00:00","BZN|NO2","174.28","n/e","160.00","140.23"
"20/07/2024 06:00:00 - 20/07/2024 07:00:00","BZN|NO2","153.66","n/e","141.00","131.35"
"20/07/2024 07:00:00 - 20/07/2024 08:00:00","BZN|NO2","138.79","n/e","132.00","123.25"
"20/07/2024 08:00:00 - 20/07/2024 09:00:00","BZN|NO2","151.26","n/e","141.00","167.06"
"20/07/2024 09:00:00 - 20/07/2024 10:00:00","BZN|NO2","187.51","n/e","170.00","188.61"
"20/07/2024 10:00:00 - 20/07/2024 11:00:00","BZN|NO2","233.22","n/e","217.00","205.06"
"20/07/2024 11:00:00 - 20/07/2024 12:00:00","BZN|NO2","272.66","n/e","251.00","232.45"
"20/07/2024 12:00:00 - 20/07/2024 13:00:00","BZN|NO2","301.32","n/e","289.00","267.19"
"20/07/2024 13:00:00 - 20/07/2024 14:00:00","BZN|NO2","310.72","n/e","299.00","267.25"
"20/07/2024 14:00:00 - 20/07/2024 15:00:00","BZN|NO2","310.08","n/e","304.00","275.47"
"20/07/2024 15:00:00 - 20/07/2024 16:00:00","BZN|NO2","302.08","n/e","303.00","296.81"
"20/07/2024 16:00:00 - 20/07/2024 17:00:00","BZN|NO2","295.67","n/e","287.00","318.17"
"20/07/2024 17:00:00 - 20/07/2024 18:00:00","BZN|NO2","289.50","n/e","290.00","324.92"
"20/07/2024 18:00:00 - 20/07/2024 19:00:00","BZN|NO2","316.30","n/e","313.00","296.01"
"20/07/2024 19:00:00 - 20/07/2024 20:00:00","BZN|NO2","385.61","n/e","370.00","345.36"
"20/07/2024 20:00:00 - 20/07/2024 21:00:00","BZN|NO2","489.93","n/e","441.00","457.35"
"20/07/2024 21:00:00 - 20/07/2024 22:00:00","BZN|NO2","586.28","n/e","523.00","590.33"
"20/07/2024 22:00:00 - 20/07/2024 23:00:00","BZN|NO2","673.87","n/e","621.00","629.47"
"20/07/2024 23:00:00 - 21/07/2024 00:00:00","BZN|NO2","758.61","n/e","718.00","774.32"
"21/07/2024 00:00:00 - 21/07/2024 01:00:00","BZN|NO2","833.62","n/e","793.00","861.44"
"21/07/2024 01:00:00 - 21/07/2024 02:00:00","BZN|NO2","889.52","n/e","861.00","907.06"
"21/07/2024 02:00:00 - 21/07/2024 03:00:00","BZN|NO2","937.10","n/e","907.00","999.49"
"21/07/2024 03:00:00 - 21/07/2024 04:00:00","BZN|NO2","997.60","n/e","965.00","1052.77"
"21/07/2024 04:00:00 - 21/07/2024 05:00:00","BZN|NO2","1050.78","n/e","1034.00","1066.54"
"21/07/2024 05:00:00 - 21/07/2024 06:00:00","BZN|NO2","1067.46","n/e","1060.00","1121.46"
"21/07/2024 06:00:00 - 21/07/2024 07:00:00","BZN|NO2","1053.56","n/e","1056.00","1141.38"
"21/07/2024 07:00:00 - 21/07/2024 08:00:00","BZN|NO2","1049.43","n/e","1052.00","1102.38"
"21/07/2024 08:00:00 - 21/07/2024 09:00:00","BZN|NO2","1048.40","n/e","1045.00","1052.16"
"21/07/2024 09:00:00 - 21/07/2024 10:00:00","BZN|NO2","1014.64","n/e","1027.00","1078.08"
"21/07/2024 10:00:00 - 21/07/2024 11:00:00","BZN|NO2","985.08","n/e","957.00","1091.94"
"21/07/2024 11:00:00 - 21/07/2024 12:00:00","BZN|NO2","700.23","n/e","695.00","845.80"
"21/07/2024 12:00:00 - 21/07/2024 13:00:00","BZN|NO2","867.16","n/e","876.00","958.84"
"21/07/2024 13:00:00 - 21/07/2024 14:00:00","BZN|NO2","765.63","n/e","672.00","834.52"
"21/07/2024 14:00:00 - 21/07/2024 15:00:00","BZN|NO2","658.49","n/e","679.00","574.32"
"21/07/2024 15:00:00 - 21/07/2024 16:00:00","BZN|NO2","534.22","n/e","559.00","634.09"
"21/07/2024 16:00:00 - 21/07/2024 17:00:00","BZN|NO2","435.90","n/e","418.00","526.28"
"21/07/2024 17:00:00 - 21/07/2024 18:00:00","BZN|NO2","369.68","n/e","292.00","186.39"
"21/07/2024 18:00:00 - 21/07/2024 19:00:00","BZN|NO2","299.64","n/e","204.00","78.22"
"21/07/2024 19:00:00 - 21/07/2024 20:00:00","BZN|NO2","238.10","n/e","175.00","67.21"
"21/07/2024 20:00:00 - 21/07/2024 21:00:00","BZN|NO2","184.55","n/e","169.00","158.39"
"21/07/2024 21:00:00 - 21/07/2024 22:00:00","BZN|NO2","137.05","n/e","184.00","226.13"
"21/07/2024 22:00:00 - 21/07/2024 23:00:00","BZN|NO2","163.68","n/e","212.00","153.24"
"21/07/2024 23:00:00 - 22/07/2024 00:00:00","BZN|NO2","177.75","n/e","201.00","150.32"
"22/07/2024 00:00:00 - 22/07/2024 01:00:00","BZN|NO2","201.47","n/e","202.00","173.91"
"22/07/2024 01:00:00 - 22/07/2024 02:00:00","BZN|NO2","212.38","n/e","206.00","190.40"
"22/07/2024 02:00:00 - 22/07/2024 03:00:00","BZN|NO2","228.64","n/e","241.00","256.22"
"22/07/2024 03:00:00 - 22/07/2024 04:00:00","BZN|NO2","248.83","n/e","270.00","349.26"
"22/07/2024 04:00:00 - 22/07/2024 05:00:00","BZN|NO2","257.42","n/e","278.00","342.18"
"22/07/2024 05:00:00 - 22/07/2024 06:00:00","BZN|NO2","257.29","n/e","300.00","327.92"
"22/07/2024 06:00:00 - 22/07/2024 07:00:00","BZN|NO2","251.95","n/e","290.00","308.21"
"22/07/2024 07:00:00 - 22/07/2024 08:00:00","BZN|NO2","254.74","n/e","297.00","227.54"
"22/07/2024 08:00:00 - 22/07/2024 09:00:00","BZN|NO2","262.53","n/e","287.00","220.73"
"22/07/2024 09:00:00 - 22/07/2024 10:00:00","BZN|NO2","283.50","n/e","297.00","297.64"
"22/07/2024 10:00:00 - 22/07/2024 11:00:00","BZN|NO2","306.04","n/e","305.00","320.98"
"22/07/2024 11:00:00 - 22/07/2024 12:00:00","BZN|NO2","315.13","n/e","328.00","326.61"
"22/07/2024 12:00:00 - 22/07/2024 13:00:00","BZN|NO2","320.55","n/e","362.00","391.14"
"22/07/2024 13:00:00 - 22/07/2024 14:00:00","BZN|NO2","307.59","n/e","397.00","414.19"
"22/07/2024 14:00:00 - 22/07/2024 15:00:00","BZN|NO2","284.20","n/e","430.00","381.59"
"22/07/2024 15:00:00 - 22/07/2024 16:00:00","BZN|NO2","245.68","n/e","403.00","338.40"
"22/07/2024 16:00:00 - 22/07/2024 17:00:00","BZN|NO2","206.47","n/e","340.00","300.26"
"22/07/2024 17:00:00 - 22/07/2024 18:00:00","BZN|NO2","174.84","n/e","280.00","292.72"
"22/07/2024 18:00:00 - 22/07/2024 19:00:00","BZN|NO2","141.09","n/e","229.00","236.50"
"22/07/2024 19:00:00 - 22/07/2024 20:00:00","BZN|NO2","120.28","n/e","193.00","161.60"
"22/07/2024 20:00:00 - 22/07/2024 21:00:00","BZN|NO2","101.69","n/e","161.00","136.08"
"22/07/2024 21:00:00 - 22/07/2024 22:00:00","BZN|NO2","79.46","n/e","128.00","121.84"
"22/07/2024 22:00:00 - 22/07/2024 23:00:00","BZN|NO2","143.83","n/e","129.00","104.96"
"22/07/2024 23:00:00 - 23/07/2024 00:00:00","BZN|NO2","122.13","n/e","105.00","91.12"
"23/07/2024 00:00:00 - 23/07/2024 01:00:00","BZN|NO2","103.64","n/e","81.00","82.84"
"23/07/2024 01:00:00 - 23/07/2024 02:00:00","BZN|NO2","88.04","n/e","84.00","78.00"
"23/07/2024 02:00:00 - 23/07/2024 03:00:00","BZN|NO2","81.96","n/e","77.00","55.68"
"23/07/2024 03:00:00 - 23/07/2024 04:00:00","BZN|NO2","80.45","n/e","86.00","29.87"
"23/07/2024 04:00:00 - 23/07/2024 05:00:00","BZN|NO2","90.30","n/e","81.00","44.71"
"23/07/2024 05:00:00 - 23/07/2024 06:00:00","BZN|NO2","97.73","n/e","86.00","43.37"
"23/07/2024 06:00:00 - 23/07/2024 07:00:00","BZN|NO2","99.67","n/e","78.00","50.13"
"23/07/2024 07:00:00 - 23/07/2024 08:00:00","BZN|NO2","113.71","n/e","84.00","66.51"
"23/07/2024 08:00:00 - 23/07/2024 09:00:00","BZN|NO2","143.32","n/e","111.00","124.14"
"23/07/2024 09:00:00 - 23/07/2024 10:00:00","BZN|NO2","185.53","n/e","159.00","167.60"
"23/07/2024 10:00:00 - 23/07/2024 11:00:00","BZN|NO2","239.89","n/e","226.00","181.22"
"23/07/2024 11:00:00 - 23/07/2024 12:00:00","BZN|NO2","311.66","n/e","291.00","212.00"
"23/07/2024 12:00:00 - 23/07/2024 13:00:00","BZN|NO2","412.47","n/e","360.00","300.61"
"23/07/2024 13:00:00 - 23/07/2024 14:00:00","BZN|NO2","534.74","n/e","471.00","451.44"
"23/07/2024 14:00:00 - 23/07/2024 15:00:00","BZN|NO2","659.83","n/e","592.00","584.00"
"23/07/2024 15:00:00 - 23/07/2024 16:00:00","BZN|NO2","755.38","n/e","696.00","666.80"
"23/07/2024 16:00:00 - 23/07/2024 17:00:00","BZN|NO2","804.05","n/e","754.00","723.61"
"23/07/2024 17:00:00 - 23/07/2024 18:00:00","BZN|NO2","813.41","n/e","774.00","706.50"
"23/07/2024 18:00:00 - 23/07/2024 19:00:00","BZN|NO2","823.37","n/e","783.00","634.61"
"23/07/2024 19:00:00 - 23/07/2024 20:00:00","BZN|NO2","852.46","n/e","774.00","655.01"
"23/07/2024 20:00:00 - 23/07/2024 21:00:00","BZN|NO2","864.78","n/e","751.00","644.21"
"23/07/2024 21:00:00 - 23/07/2024 22:00:00","BZN|NO2","876.87","n/e","776.00","601.25"
"23/07/2024 22:00:00 - 23/07/2024 23:00:00","BZN|NO2","807.13","n/e","773.00","583.91"
"23/07/2024 23:00:00 - 24/07/2024 00:00:00","BZN|NO2","799.76","n/e","755.00","616.25"
"24/07/2024 00:00:00 - 24/07/2024 01:00:00","BZN|NO2","801.74","n/e","740.00","634.31"
"24/07/2024 01:00:00 - 24/07/2024 02:00:00","BZN|NO2","826.41","n/e","764.00","719.20"
"24/07/2024 02:00:00 - 24/07/2024 03:00:00","BZN|NO2","838.99","n/e","764.00","740.36"
"24/07/2024 03:00:00 - 24/07/2024 04:00:00","BZN|NO2","826.98","n/e","770.00","719.46"
"24/07/2024 04:00:00 - 24/07/2024 05:00:00","BZN|NO2","804.30","n/e","741.00","678.57"
"24/07/2024 05:00:00 - 24/07/2024 06:00:00","BZN|NO2","752.60","n/e","709.00","609.06"
"24/07/2024 06:00:00 - 24/07/2024 07:00:00","BZN|NO2","671.54","n/e","611.00","536.07"
"24/07/2024 07:00:00 - 24/07/2024 08:00:00","BZN|NO2","601.54","n/e","531.00","457.15"
"24/07/2024 08:00:00 - 24/07/2024 09:00:00","BZN|NO2","545.70","n/e","469.00","406.82"
"24/07/2024 09:00:00 - 24/07/2024 10:00:00","BZN|NO2","524.71","n/e","428.00","380.53"
"24/07/2024 10:00:00 - 24/07/2024 11:00:00","BZN|NO2","541.50","n/e","428.00","447.19"
"24/07/2024 11:00:00 - 24/07/2024 12:00:00","BZN|NO2","579.52","n/e","478.00","511.94"
"24/07/2024 12:00:00 - 24/07/2024 13:00:00","BZN|NO2","617.57","n/e","533.00","564.58"
"24/07/2024 13:00:00 - 24/07/2024 14:00:00","BZN|NO2","626.71","n/e","556.00","558.26"
"24/07/2024 14:00:00 - 24/07/2024 15:00:00","BZN|NO2","605.19","n/e","592.00","522.36"
"24/07/2024 15:00:00 - 24/07/2024 16:00:00","BZN|NO2","557.88","n/e","541.00","526.88"
"24/07/2024 16:00:00 - 24/07/2024 17:00:00","BZN|NO2","506.30","n/e","477.00","460.85"
"24/07/2024 17:00:00 - 24/07/2024 18:00:00","BZN|NO2","460.93","n/e","387.00","376.69"
"24/07/2024 18:00:00 - 24/07/2024 19:00:00","BZN|NO2","385.01","n/e","325.00","232.90"
"24/07/2024 19:00:00 - 24/07/2024 20:00:00","BZN|NO2","317.55","n/e","278.00","184.83"
"24/07/2024 20:00:00 - 24/07/2024 21:00:00","BZN|NO2","265.47","n/e","233.00","167.12"
"24/07/2024 21:00:00 - 24/07/2024 22:00:00","BZN|NO2","226.69","n/e","204.00","188.02"
"24/07/2024 22:00:00 - 24/07/2024 23:00:00","BZN|NO2","151.60","n/e","146.00","130.42"
"24/07/2024 23:00:00 - 25/07/2024 00:00:00","BZN|NO2","107.93","n/e","111.00","79.23"
"25/07/2024 00:00:00 - 25/07/2024 01:00:00","BZN|NO2","73.40","n/e","52.00","50.25"
"25/07/2024 01:00:00 - 25/07/2024 02:00:00","BZN|NO2","45.96","n/e","27.00","20.84"
"25/07/2024 02:00:00 - 25/07/2024 03:00:00","BZN|NO2","28.40","n/e","17.00","5.81"
"25/07/2024 03:00:00 - 25/07/2024 04:00:00","BZN|NO2","19.69","n/e","14.00","6.79"
"25/07/2024 04:00:00 - 25/07/2024 05:00:00","BZN|NO2","22.01","n/e","19.00","13.00"
"25/07/2024 05:00:00 - 25/07/2024 06:00:00","BZN|NO2","26.54","n/e","28.00","19.90"
"25/07/2024 06:00:00 - 25/07/2024 07:00:00","BZN|NO2","46.03","n/e","45.00","46.71"
"25/07/2024 07:00:00 - 25/07/2024 08:00:00","BZN|NO2","83.48","n/e","95.00","104.01"
"25/07/2024 08:00:00 - 25/07/2024 09:00:00","BZN|NO2","152.73","n/e","173.00","172.35"
"25/07/2024 09:00:00 - 25/07/2024 10:00:00","BZN|NO2","237.29","n/e","273.00","289.47"
"25/07/2024 10:00:00 - 25/07/2024 11:00:00","BZN|NO2","356.32","n/e","399.00","468.48"
"25/07/2024 11:00:00 - 25/07/2024 12:00:00","BZN|NO2","473.56","n/e","552.00","611.03"
"25/07/2024 12:00:00 - 25/07/2024 13:00:00","BZN|NO2","558.64","n/e","673.00","665.20"
"25/07/2024 13:00:00 - 25/07/2024 14:00:00","BZN|NO2","601.88","n/e","736.00","687.00"
"25/07/2024 14:00:00 - 25/07/2024 15:00:00","BZN|NO2","619.30","n/e","749.00","692.26"
"25/07/2024 15:00:00 - 25/07/2024 16:00:00","BZN|NO2","600.48","n/e","742.00","718.15"
"25/07/2024 16:00:00 - 25/07/2024 17:00:00","BZN|NO2","577.41","n/e","756.00","676.08"
"25/07/2024 17:00:00 - 25/07/2024 18:00:00","BZN|NO2","521.12","n/e","741.00","651.78"
"25/07/2024 18:00:00 - 25/07/2024 19:00:00","BZN|NO2","484.92","n/e","685.00","696.73"
"25/07/2024 19:00:00 - 25/07/2024 20:00:00","BZN|NO2","462.11","n/e","710.00","762.12"
"25/07/2024 20:00:00 - 25/07/2024 21:00:00","BZN|NO2","460.22","n/e","689.00","735.71"
"25/07/2024 21:00:00 - 25/07/2024 22:00:00","BZN|NO2","490.69","n/e","677.00","729.02"
"25/07/2024 22:00:00 - 25/07/2024 23:00:00","BZN|NO2","703.43","n/e","646.00","709.39"
"25/07/2024 23:00:00 - 26/07/2024 00:00:00","BZN|NO2","701.85","n/e","621.00","695.71"
"26/07/2024 00:00:00 - 26/07/2024 01:00:00","BZN|NO2","692.81","n/e","591.00","636.67"
"26/07/2024 01:00:00 - 26/07/2024 02:00:00","BZN|NO2","662.90","n/e","533.00","626.34"
"26/07/2024 02:00:00 - 26/07/2024 03:00:00","BZN|NO2","612.87","n/e","522.00","551.09"
"26/07/2024 03:00:00 - 26/07/2024 04:00:00","BZN|NO2","575.92","n/e","512.00","541.08"
"26/07/2024 04:00:00 - 26/07/2024 05:00:00","BZN|NO2","497.60","n/e","494.00","490.03"
"26/07/2024 05:00:00 - 26/07/2024 06:00:00","BZN|NO2","431.86","n/e","438.00","511.65"
"26/07/2024 06:00:00 - 26/07/2024 07:00:00","BZN|NO2","340.36","n/e","408.00","496.07"
"26/07/2024 07:00:00 - 26/07/2024 08:00:00","BZN|NO2","260.45","n/e","354.00","452.23"
"26/07/2024 08:00:00 - 26/07/2024 09:00:00","BZN|NO2","179.32","n/e","318.00","297.18"
"26/07/2024 09:00:00 - 26/07/2024 10:00:00","BZN|NO2","131.80","n/e","190.00","187.95"
"26/07/2024 10:00:00 - 26/07/2024 11:00:00","BZN|NO2","105.74","n/e","129.00","109.37"
"26/07/2024 11:00:00 - 26/07/2024 12:00:00","BZN|NO2","84.46","n/e","111.00","102.27"
"26/07/2024 12:00:00 - 26/07/2024 13:00:00","BZN|NO2","78.69","n/e","101.00","134.76"
"26/07/2024 13:00:00 - 26/07/2024 14:00:00","BZN|NO2","84.33","n/e","132.00","138.17"
"26/07/2024 14:00:00 - 26/07/2024 15:00:00","BZN|NO2","92.39","n/e","150.00","133.02"
"26/07/2024 15:00:00 - 26/07/2024 16:00:00","BZN|NO2","92.45","n/e","139.00","125.74"
"26/07/2024 16:00:00 - 26/07/2024 17:00:00","BZN|NO2","88.15","n/e","131.00","99.92"
"26/07/2024 17:00:00 - 26/07/2024 18:00:00","BZN|NO2","85.33","n/e","120.00","87.78"
"26/07/2024 18:00:00 - 26/07/2024 19:00:00","BZN|NO2","82.72","n/e","106.00","65.63"
"26/07/2024 19:00:00 - 26/07/2024 20:00:00","BZN|NO2","76.36","n/e","93.00","43.52"
"26/07/2024 20:00:00 - 26/07/2024 21:00:00","BZN|NO2","67.68","n/e","84.00","49.03"
"26/07/2024 21:00:00 - 26/07/2024 22:00:00","BZN|NO2","57.45","n/e","83.00","50.95"
"26/07/2024 22:00:00 - 26/07/2024 23:00:00","BZN|NO2","97.42","n/e","96.00","69.30"
"26/07/2024 23:00:00 - 27/07/2024 00:00:00","BZN|NO2","99.33","n/e","96.00","123.57"
"27/07/2024 00:00:00 - 27/07/2024 01:00:00","BZN|NO2","98.08","n/e","93.00","147.78"
"27/07/2024 01:00:00 - 27/07/2024 02:00:00","BZN|NO2","95.35","n/e","102.00","169.12"
"27/07/2024 02:00:00 - 27/07/2024 03:00:00","BZN|NO2","87.82","n/e","96.00","125.09"
"27/07/2024 03:00:00 - 27/07/2024 04:00:00","BZN|NO2","80.95","n/e","114.00","100.66"
"27/07/2024 04:00:00 - 27/07/2024 05:00:00","BZN|NO2","73.03","n/e","93.00","73.21"
"27/07/2024 05:00:00 - 27/07/2024 06:00:00","BZN|NO2","61.46","n/e","71.00","40.25"
"27/07/2024 06:00:00 - 27/07/2024 07:00:00","BZN|NO2","55.95","n/e","61.00","27.20"
"27/07/2024 07:00:00 - 27/07/2024 08:00:00","BZN|NO2","61.91","n/e","61.00","24.54"
"27/07/2024 08:00:00 - 27/07/2024 09:00:00","BZN|NO2","69.92","n/e","72.00","43.65"
"27/07/2024 09:00:00 - 27/07/2024 10:00:00","BZN|NO2","81.61","n/e","90.00","90.31"
"27/07/2024 10:00:00 - 27/07/2024 11:00:00","BZN|NO2","102.52","n/e","115.00","123.41"
"27/07/2024 11:00:00 - 27/07/2024 12:00:00","BZN|NO2","120.77","n/e","141.00","146.08"
"27/07/2024 12:00:00 - 27/07/2024 13:00:00","BZN|NO2","132.87","n/e","159.00","149.07"
"27/07/2024 13:00:00 - 27/07/2024 14:00:00","BZN|NO2","147.20","n/e","172.00","158.44"
"27/07/2024 14:00:00 - 27/07/2024 15:00:00","BZN|NO2","157.30","n/e","183.00","166.78"
"27/07/2024 15:00:00 - 27/07/2024 16:00:00","BZN|NO2","164.80","n/e","181.00","180.91"
"27/07/2024 16:00:00 - 27/07/2024 17:00:00","BZN|NO2","163.90","n/e","178.00","204.45"
"27/07/2024 17:00:00 - 27/07/2024 18:00:00","BZN|NO2","147.85","n/e","178.00","216.64"
"27/07/2024 18:00:00 - 27/07/2024 19:00:00","BZN|NO2","145.20","n/e","179.00","179.20"
"27/07/2024 19:00:00 - 27/07/2024 20:00:00","BZN|NO2","151.11","n/e","178.00","148.16"
"27/07/2024 20:00:00 - 27/07/2024 21:00:00","BZN|NO2","164.00","n/e","183.00","148.87"
"27/07/2024 21:00:00 - 27/07/2024 22:00:00","BZN|NO2","179.62","n/e","196.00","200.47"
"27/07/2024 22:00:00 - 27/07/2024 23:00:00","BZN|NO2","219.25","n/e","217.00","235.50"
"27/07/2024 23:00:00 - 28/07/2024 00:00:00","BZN|NO2","251.91","n/e","254.00","285.20"
"28/07/2024 00:00:00 - 28/07/2024 01:00:00","BZN|NO2","294.38","n/e","299.00","288.54"
"28/07/2024 01:00:00 - 28/07/2024 02:00:00","BZN|NO2","338.52","n/e","322.00","322.30"
"28/07/2024 02:00:00 - 28/07/2024 03:00:00","BZN|NO2","369.79","n/e","356.00","350.99"
"28/07/2024 03:00:00 - 28/07/2024 04:00:00","BZN|NO2","388.69","n/e","399.00","344.75"
"28/07/2024 04:00:00 - 28/07/2024 05:00:00","BZN|NO2","397.72","n/e","403.00","367.23"
"28/07/2024 05:00:00 - 28/07/2024 06:00:00","BZN|NO2","401.07","n/e","405.00","368.35"
"28/07/2024 06:00:00 - 28/07/2024 07:00:00","BZN|NO2","418.06","n/e","436.00","387.38"
"28/07/2024 07:00:00 - 28/07/2024 08:00:00","BZN|NO2","463.14","n/e","473.00","501.19"
"28/07/2024 08:00:00 - 28/07/2024 09:00:00","BZN|NO2","528.98","n/e","514.00","538.92"
"28/07/2024 09:00:00 - 28/07/2024 10:00:00","BZN|NO2","442.65","n/e","412.00","406.08"
"28/07/2024 10:00:00 - 28/07/2024 11:00:00","BZN|NO2","403.06","n/e","402.00","415.29"
"28/07/2024 11:00:00 - 28/07/2024 12:00:00","BZN|NO2","413.91","n/e","427.00","449.99"
"28/07/2024 12:00:00 - 28/07/2024 13:00:00","BZN|NO2","424.27","n/e","459.00","473.47"
"28/07/2024 13:00:00 - 28/07/2024 14:00:00","BZN|NO2","429.62","n/e","453.00","493.09"
"28/07/2024 14:00:00 - 28/07/2024 15:00:00","BZN|NO2","506.76","n/e","529.00","497.77"
"28/07/2024 15:00:00 - 28/07/2024 16:00:00","BZN|NO2","653.81","n/e","569.00","692.49"
"28/07/2024 16:00:00 - 28/07/2024 17:00:00","BZN|NO2","625.86","n/e","514.00","619.76"
"28/07/2024 17:00:00 - 28/07/2024 18:00:00","BZN|NO2","552.12","n/e","520.00","529.40"
"28/07/2024 18:00:00 - 28/07/2024 19:00:00","BZN|NO2","462.81","n/e","446.00","412.10"
"28/07/2024 19:00:00 - 28/07/2024 20:00:00","BZN|NO2","396.33","n/e","382.00","331.81"
"28/07/2024 20:00:00 - 28/07/2024 21:00:00","BZN|NO2","347.48","n/e","328.00","222.21"
"28/07/2024 21:00:00 - 28/07/2024 22:00:00","BZN|NO2","308.94","n/e","282.00","160.26"
"28/07/2024 22:00:00 - 28/07/2024 23:00:00","BZN|NO2","259.83","n/e","241.00","175.62"
"28/07/2024 23:00:00 - 29/07/2024 00:00:00","BZN|NO2","224.76","n/e","218.00","207.01"
"29/07/2024 00:00:00 - 29/07/2024 01:00:00","BZN|NO2","205.42","n/e","183.00","204.10"
"29/07/2024 01:00:00 - 29/07/2024 02:00:00","BZN|NO2","186.72","n/e","180.00","154.50"
"29/07/2024 02:00:00 - 29/07/2024 03:00:00","BZN|NO2","166.57","n/e","159.00","170.22"
"29/07/2024 03:00:00 - 29/07/2024 04:00:00","BZN|NO2","141.92","n/e","124.00","157.83"
"29/07/2024 04:00:00 - 29/07/2024 05:00:00","BZN|NO2","106.44","n/e","89.00","95.47"
"29/07/2024 05:00:00 - 29/07/2024 06:00:00","BZN|NO2","71.66","n/e","54.00","27.10"
"29/07/2024 06:00:00 - 29/07/2024 07:00:00","BZN|NO2","46.06","n/e","30.00","18.94"
"29/07/2024 07:00:00 - 29/07/2024 08:00:00","BZN|NO2","34.40","n/e","20.00","24.54"
"29/07/2024 08:00:00 - 29/07/2024 09:00:00","BZN|NO2","32.46","n/e","26.00","15.57"
"29/07/2024 09:00:00 - 29/07/2024 10:00:00","BZN|NO2","32.63","n/e","32.00","18.60"
"29/07/2024 10:00:00 - 29/07/2024 11:00:00","BZN|NO2","39.42","n/e","34.00","14.53"
"29/07/2024 11:00:00 - 29/07/2024 12:00:00","BZN|NO2","50.04","n/e","30.00","27.16"
"29/07/2024 12:00:00 - 29/07/2024 13:00:00","BZN|NO2","65.31","n/e","44.00","39.87"
"29/07/2024 13:00:00 - 29/07/2024 14:00:00","BZN|NO2","84.08","n/e","58.00","39.03"
"29/07/2024 14:00:00 - 29/07/2024 15:00:00","BZN|NO2","91.88","n/e","73.00","49.77"
"29/07/2024 15:00:00 - 29/07/2024 16:00:00","BZN|NO2","98.91","n/e","86.00","88.40"
"29/07/2024 16:00:00 - 29/07/2024 17:00:00","BZN|NO2","100.34","n/e","98.00","97.39"
"29/07/2024 17:00:00 - 29/07/2024 18:00:00","BZN|NO2","101.19","n/e","108.00","105.78"
"29/07/2024 18:00:00 - 29/07/2024 19:00:00","BZN|NO2","102.86","n/e","121.00","122.30"
"29/07/2024 19:00:00 - 29/07/2024 20:00:00","BZN|NO2","110.91","n/e","143.00","159.52"
"29/07/2024 20:00:00 - 29/07/2024 21:00:00","BZN|NO2","130.00","n/e","163.00","181.07"
"29/07/2024 21:00:00 - 29/07/2024 22:00:00","BZN|NO2","147.46","n/e","176.00","179.81"
"29/07/2024 22:00:00 - 29/07/2024 23:00:00","BZN|NO2","207.31","n/e","198.00","211.27"
"29/07/2024 23:00:00 - 30/07/2024 00:00:00","BZN|NO2","214.93","n/e","206.00","225.03"
"30/07/2024 00:00:00 - 30/07/2024 01:00:00","BZN|NO2","219.41","n/e","212.00","209.72"
"30/07/2024 01:00:00 - 30/07/2024 02:00:00","BZN|NO2","224.11","n/e","212.00","196.40"
"30/07/2024 02:00:00 - 30/07/2024 03:00:00","BZN|NO2","230.76","n/e","212.00","183.46"
"30/07/2024 03:00:00 - 30/07/2024 04:00:00","BZN|NO2","231.64","n/e","207.00","204.86"
"30/07/2024 04:00:00 - 30/07/2024 05:00:00","BZN|NO2","234.63","n/e","203.00","212.33"
"30/07/2024 05:00:00 - 30/07/2024 06:00:00","BZN|NO2","228.23","n/e","201.00","212.18"
"30/07/2024 06:00:00 - 30/07/2024 07:00:00","BZN|NO2","224.76","n/e","207.00","214.33"
"30/07/2024 07:00:00 - 30/07/2024 08:00:00","BZN|NO2","225.79","n/e","219.00","236.06"
"30/07/2024 08:00:00 - 30/07/2024 09:00:00","BZN|NO2","227.18","n/e","253.00","283.62"
"30/07/2024 09:00:00 - 30/07/2024 10:00:00","BZN|NO2","230.74","n/e","270.00","310.51"
"30/07/2024 10:00:00 - 30/07/2024 11:00:00","BZN|NO2","221.99","n/e","279.00","316.12"
"30/07/2024 11:00:00 - 30/07/2024 12:00:00","BZN|NO2","215.44","n/e","269.00","249.74"
